"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","UNITS"
50000004,BE,201831,1938.0
50000004,BE,201832,1430.0
50000004,BE,201833,2276.0
50000004,BE,201834,2302.0
50000004,BE,201835,2276.0
50000004,BE,201836,769.0
50000004,BE,201837,2307.0
50000004,BE,201838,2190.0
50000004,BE,201839,1928.0
50000004,BE,201840,1914.0
50000004,BE,201841,1975.0
50000004,BE,201842,1915.0
50000004,BE,201843,1544.0
50000004,BE,201844,1522.0
50000004,BE,201845,1543.0
50000004,BE,201846,1776.0
50000004,BE,201847,1152.0
50000004,BE,201848,1781.0
50000004,BE,201849,1538.0
50000004,DE,201749,1206.0
50000004,DE,201750,1000.0
50000004,DE,201751,1040.0
50000004,DE,201752,1092.0
50000004,DE,201753,1170.0
50000004,DE,201801,1076.0
50000004,DE,201802,1076.0
50000004,DE,201803,1032.0
50000004,DE,201804,1037.0
50000004,DE,201805,910.0
50000004,DE,201806,758.0
50000004,DE,201807,813.0
50000004,DE,201808,762.0
50000004,DE,201809,589.0
50000004,DE,201810,565.0
50000004,DE,201811,557.0
50000004,DE,201812,563.0
50000004,DE,201813,497.0
50000004,DE,201814,544.0
50000004,DE,201815,578.0
50000004,DE,201816,501.0
50000004,DE,201817,415.0
50000004,DE,201818,351.0
50000004,DE,201819,383.0
50000004,DE,201820,345.0
50000004,DE,201821,416.0
50000004,DE,201822,475.0
50000004,DE,201823,2468.0
50000004,DE,201824,393.0
50000004,DE,201825,441.0
50000004,DE,201826,722.0
50000004,DE,201827,533.0
50000004,DE,201828,501.0
50000004,DE,201829,401.0
50000004,DE,201830,362.0
50000004,DE,201831,312.0
50000004,DE,201832,296.0
50000004,DE,201833,275.0
50000004,DE,201834,204.0
50000004,DE,201835,706.0
50000004,DE,201836,2183.0
50000004,DE,201837,103.0
50000004,DE,201838,126.0
50000004,DE,201839,109.0
50000004,DE,201840,383.0
50000004,DE,201841,472.0
50000004,DE,201842,440.0
50000004,DE,201843,469.0
50000004,DE,201844,394.0
50000004,DE,201845,359.0
50000004,DE,201846,412.0
50000004,DE,201847,222.0
50000004,DE,201848,47.0
50000004,DE,201849,149.0
50000004,DE,201850,190.0
50000004,DE,201851,171.0
50000004,DE,201852,123.0
50000004,DE,201901,663.0
50000004,DE,201902,825.0
50000004,DE,201903,634.0
50000004,DE,201904,525.0
50000004,DE,201905,448.0
50000004,DE,201906,485.0
50000004,DE,201907,368.0
50000004,DE,201908,297.0
50000004,DE,201909,400.0
50000004,DE,201910,788.0
50000004,DE,201911,578.0
50000004,DE,201912,571.0
50000004,DE,201913,527.0
50000004,DE,201914,555.0
50000004,DE,201915,522.0
50000004,DE,201916,549.0
50000004,DE,201917,504.0
50000004,DE,201918,559.0
50000004,DE,201919,449.0
50000004,DE,201920,471.0
50000004,DE,201921,574.0
50000004,DE,201922,569.0
50000004,DE,201923,592.0
50000004,DE,201924,557.0
50000004,DE,201925,511.0
50000004,DE,201926,613.0
50000004,DE,201927,592.0
50000004,DE,201928,499.0
50000004,DE,201929,471.0
50000004,DE,201930,667.0
50000004,DE,201931,633.0
50000004,DE,201932,808.0
50000004,DE,201933,730.0
50000004,DE,201934,711.0
50000004,DE,201935,711.0
50000004,DE,201936,796.0
50000004,DE,201937,638.0
50000004,DE,201938,616.0
50000004,DE,201939,689.0
50000004,DE,201940,551.0
50000004,DE,201941,605.0
50000004,DE,201942,531.0
50000004,DE,201943,541.0
50000004,DE,201944,447.0
50000004,DE,201945,835.0
50000004,DE,201946,905.0
50000004,DE,201947,600.0
50000004,DE,201948,812.0
50000004,DE,201949,651.0
50000004,DE,201950,555.0
50000004,DE,201951,539.0
50000004,DE,201952,863.0
50000004,DE,202001,664.0
50000004,DE,202002,664.0
50000004,DE,202003,664.0
50000004,DE,202004,664.0
50000004,DE,202005,220.789999999999
50000004,DE,202006,220.78999999999897
50000004,DE,202007,220.789999999999
50000004,DE,202008,1.0
50000004,DE,202009,1.0
50000004,DE,202010,1.0
50000004,DE,202011,1.0
50000004,DE,202012,1.0
50000004,DE,202013,1.0
50000004,DE,202014,1.0
50000004,DE,202015,1.0
50000004,DE,202016,1.0
50000004,DE,202017,1.0
50000004,DE,202018,1.0
50000004,DE,202019,1.0
50000004,DE,202020,1.0
50000004,DE,202021,1.0
50000004,DE,202022,1.0
50000004,DE,202023,1.0
50000004,DE,202024,1.0
50000004,DE,202025,1.0
50000004,DE,202026,1.0
50000004,DE,202027,1.0
50000004,DE,202028,1.0
50000004,DE,202029,1.0
50000004,DE,202030,1.0
50000004,DE,202031,1.0
50000004,DE,202032,1.0
50000004,DE,202033,1.0
50000004,DE,202034,1.0
50000004,DE,202035,1.0
50000004,DE,202036,1.0
50000004,DE,202037,1.0
50000004,DE,202038,1.0
50000004,DE,202039,1.0
50000004,DE,202040,1.0
50000004,DE,202041,1.0
50000004,DE,202042,1.0
50000004,DE,202043,1.0
50000004,DE,202044,1.0
50000004,DE,202045,1.0
50000004,DE,202046,1.0
50000004,DE,202047,1.0
50000004,DE,202048,1.0
50000004,DE,202049,1.0
50000004,DE,202050,1.0
50000004,DE,202051,1.0
50000004,DE,202052,1.0
50000004,DE,202101,1.0
50000004,DE,202102,1.0
50000004,DE,202103,1.0
50000004,DE,202104,1.0
50000004,DE,202105,1.0
50000004,DE,202106,1.0
50000004,DE,202107,1.0
50000004,DE,202108,1.0
50000004,DE,202109,1.0
50000004,DE,202110,1.0
50000004,DE,202111,1.0
50000004,DE,202112,1.0
50000004,DE,202113,1.0
50000004,DE,202114,1.0
50000004,DE,202115,1.0
50000004,DE,202116,1.0
50000004,DE,202117,1.0
50000004,DE,202118,1.0
50000004,DE,202119,1.0
50000004,DE,202120,1.0
50000004,DE,202121,1.0
50000004,DE,202122,1.0
50000004,DE,202124,1.0
50000004,DE,202125,1.0
50000004,DE,202126,1.0
50000004,DE,202127,1.0
50000004,DE,202128,1.0
50000004,DE,202129,1.0
50000004,DE,202130,1.0
50000004,DE,202131,1.0
50000004,DE,202132,1.0
50000004,DE,202133,1.0
50000004,DE,202134,1.0
50000004,DE,202135,1.0
50000004,DE,202136,1.0
50000004,DE,202137,1.0
50000004,DE,202138,1.0
50000004,DE,202139,1.0
50000004,DE,202140,1.0
50000004,DE,202141,1.0
50000004,DE,202142,1.0
50000004,DE,202143,1.0
50000004,DE,202144,1.0
50000004,DE,202145,1.0
50000004,DE,202146,1.0
50000004,DE,202147,1.0
50000004,DE,202148,1.0
50000004,DE,202149,1.0
50000004,DE,202150,1.0
50000004,DE,202151,1.0
50000004,DE,202152,1.0
50000004,DE,202201,1.0
50000004,DE,202202,1.0
50000004,DE,202203,1.0
50000004,DE,202204,1.0
50000004,DE,202205,1.0
50000004,DE,202206,5942.190000000004
50000004,DE,202207,488.0
50000004,DE,202208,861.0
50000004,DE,202209,839.0
50000004,DE,202210,973.0
50000004,DE,202211,922.0
50000004,DE,202212,884.0
50000004,DE,202213,689.0
50000004,DE,202214,587.0
50000004,DE,202215,500.0
50000004,DE,202216,747.0
50000004,DE,202217,1008.0
50000004,DE,202218,749.0
50000004,DE,202219,607.0
50000004,DE,202220,411.0
50000004,DE,202221,316.0
50000004,DE,202222,319.0
50000004,DE,202223,440.0
50000004,DE,202224,33.0
50000004,DE,202225,668.0999999999999
50000004,DE,202305,246.0
50000004,DE,202306,1.0
50000004,DE,202307,1.0
50000004,DE,202308,1.0
50000004,DE,202309,1.0
50000004,DE,202310,1.0
50000004,DE,202311,1.0
50000004,DE,202312,1.0
50000004,DE,202313,1.0
50000004,DE,202314,1.0
50000004,DE,202315,1.0
50000004,DE,202316,1.0
50000004,DE,202317,1.0
50000004,EE,201749,452.98000000000036
50000004,EE,201750,452.98000000000036
50000004,EE,201751,452.9800000000002
50000004,EE,201752,452.9800000000003
50000004,EE,201753,452.9800000000003
50000004,EE,201801,667.4799999999984
50000004,EE,201802,667.4799999999983
50000004,EE,201803,667.4799999999984
50000004,EE,201804,667.4799999999979
50000004,EE,201805,542.96
50000004,EE,201806,542.9599999999992
50000004,EE,201807,542.9599999999995
50000004,EE,201808,542.9600000000004
50000004,EE,201809,542.9599999999997
50000004,EE,201810,574.7499999999983
50000004,EE,201811,574.7499999999987
50000004,EE,201812,574.7499999999984
50000004,EE,201813,574.7499999999983
50000004,EE,201814,822.4699999999997
50000004,EE,201815,822.469999999999
50000004,EE,201816,822.4699999999978
50000004,EE,201817,822.4699999999989
50000004,EE,201818,857.119999999998
50000004,EE,201819,857.119999999998
50000004,EE,201820,857.119999999998
50000004,EE,201821,857.1199999999977
50000004,EE,201822,857.1199999999978
50000004,EE,201823,1126.0699999999981
50000004,EE,201824,1126.069999999996
50000004,EE,201825,1126.0699999999954
50000004,EE,201826,1126.0699999999968
50000004,EE,201827,613.8
50000004,EE,201828,613.7999999999995
50000004,EE,201829,613.799999999999
50000004,EE,201830,613.7999999999992
50000004,EE,201831,109.33999999999997
50000004,EE,201832,109.34000000000002
50000004,EE,201833,109.33999999999996
50000004,EE,201834,109.33999999999997
50000004,EE,201835,109.33999999999989
50000004,EE,201914,140.00000000000009
50000004,EE,201915,140.00000000000003
50000004,EE,201916,140.0000000000001
50000004,EE,201917,140.0000000000001
50000004,EE,201918,206.00000000000009
50000004,EE,201919,205.99999999999991
50000004,EE,201920,206.0000000000001
50000004,EE,201921,206.0
50000004,EE,201922,206.00000000000003
50000004,EE,201923,278.10000000000076
50000004,EE,201924,278.1000000000005
50000004,EE,201925,278.10000000000053
50000004,EE,201926,278.1000000000007
50000004,EE,201927,257.4000000000005
50000004,EE,201928,257.4000000000005
50000004,EE,201929,257.40000000000043
50000004,EE,201930,257.4000000000005
50000004,EE,201931,125.20000000000009
50000004,EE,201932,125.2000000000001
50000004,EE,201933,125.20000000000016
50000004,EE,201934,125.20000000000014
50000004,EE,201935,125.20000000000016
50000004,EE,201936,263.4000000000003
50000004,EE,201937,263.40000000000026
50000004,EE,201938,263.40000000000026
50000004,EE,201939,263.40000000000003
50000004,EE,201940,183.60000000000002
50000004,EE,201941,183.6
50000004,EE,201942,183.60000000000005
50000004,EE,201943,183.6
50000004,EE,201944,193.4100000000005
50000004,EE,201945,193.41000000000054
50000004,EE,201946,193.41000000000057
50000004,EE,201947,193.41000000000057
50000004,EE,201948,193.41000000000045
50000004,EE,201949,157.6399999999999
50000004,EE,201950,157.63999999999993
50000004,EE,201951,157.63999999999996
50000004,EE,201952,157.6399999999999
50000004,EE,202001,226.63999999999987
50000004,EE,202002,226.63999999999996
50000004,EE,202003,226.63999999999987
50000004,EE,202004,226.63999999999987
50000004,EE,202005,123.63999999999999
50000004,EE,202006,123.63999999999997
50000004,EE,202007,123.63999999999999
50000004,EE,202008,123.63999999999996
50000004,EE,202009,123.63999999999997
50000004,EE,202010,123.63999999999999
50000004,EE,202011,123.63999999999999
50000004,EE,202012,123.63999999999999
50000004,EE,202013,123.63999999999999
50000004,EE,202014,45.60000000000001
50000004,EE,202015,45.600000000000016
50000004,EE,202016,45.600000000000016
50000004,EE,202017,45.60000000000002
50000004,EE,202018,46.200000000000024
50000004,EE,202019,46.200000000000024
50000004,EE,202020,46.2
50000004,EE,202021,46.20000000000002
50000004,EE,202022,46.20000000000003
50000004,EE,202023,286.3999999999999
50000004,EE,202024,286.3999999999999
50000004,EE,202025,286.3999999999999
50000004,EE,202026,286.3999999999999
50000004,EE,202027,240.67999999999992
50000004,EE,202028,240.67999999999992
50000004,EE,202029,240.67999999999992
50000004,EE,202030,240.67999999999992
50000004,EE,202031,92.39999999999998
50000004,EE,202032,92.39999999999998
50000004,EE,202033,92.39999999999998
50000004,EE,202034,92.39999999999998
50000004,EE,202035,92.39999999999998
50000004,EE,202036,205.27999999999983
50000004,EE,202037,205.27999999999983
50000004,EE,202038,205.27999999999983
50000004,EE,202039,205.27999999999983
50000004,EE,202040,154.7599999999999
50000004,EE,202041,154.75999999999988
50000004,EE,202042,154.75999999999988
50000004,EE,202043,154.75999999999988
50000004,EE,202044,151.80000000000007
50000004,EE,202045,151.80000000000007
50000004,EE,202046,151.80000000000007
50000004,EE,202047,151.80000000000004
50000004,EE,202048,151.80000000000004
50000004,EE,202049,48.00000000000001
50000004,EE,202050,48.0
50000004,EE,202051,48.0
50000004,EE,202052,48.000000000000014
50000004,EE,202101,84.76000000000002
50000004,EE,202102,84.76000000000002
50000004,EE,202103,84.76000000000002
50000004,EE,202104,84.76000000000002
50000004,EE,202105,69.79999999999995
50000004,EE,202106,69.79999999999995
50000004,EE,202107,69.79999999999995
50000004,EE,202108,69.79999999999995
50000004,EE,202109,69.79999999999995
50000004,EE,202110,206.11999999999995
50000004,EE,202111,206.11999999999995
50000004,EE,202112,206.11999999999995
50000004,EE,202113,206.11999999999995
50000004,EE,202114,84.92000000000002
50000004,EE,202115,84.92000000000002
50000004,EE,202116,84.92000000000002
50000004,EE,202117,84.92
50000004,EE,202118,93.99999999999997
50000004,EE,202119,93.99999999999997
50000004,EE,202120,94.0
50000004,EE,202121,93.99999999999997
50000004,EE,202122,93.99999999999999
50000004,EE,202123,401.8399999999999
50000004,EE,202124,401.8399999999999
50000004,EE,202125,401.8399999999999
50000004,EE,202126,401.8399999999999
50000004,EE,202127,106.71999999999994
50000004,EE,202128,106.71999999999993
50000004,EE,202129,106.71999999999994
50000004,EE,202130,106.71999999999993
50000004,EE,202131,103.0
50000004,EE,202132,102.99999999999999
50000004,EE,202133,103.00000000000001
50000004,EE,202134,103.0
50000004,EE,202135,102.99999999999999
50000004,EE,202136,1570.08
50000004,EE,202137,1570.08
50000004,EE,202138,1570.08
50000004,EE,202139,1570.08
50000004,EE,202140,259.24
50000004,EE,202141,259.24
50000004,EE,202142,259.24
50000004,EE,202143,259.24
50000004,EG,201927,137.0
50000004,EG,201928,137.0
50000004,EG,201929,137.0
50000004,EG,201930,137.0
50000004,EG,201931,99.20000000000005
50000004,EG,201932,99.19999999999999
50000004,EG,201933,99.20000000000002
50000004,EG,201934,99.20000000000005
50000004,EG,201935,99.20000000000005
50000004,EG,201936,64.25
50000004,EG,201937,64.25
50000004,EG,201938,64.25
50000004,EG,201939,64.25
50000004,EG,201940,52.0
50000004,EG,201941,52.0
50000004,EG,201942,52.0
50000004,EG,201943,52.0
50000004,EG,201944,34.59999999999998
50000004,EG,201945,34.59999999999998
50000004,EG,201946,34.59999999999998
50000004,EG,201947,34.59999999999998
50000004,EG,201948,34.59999999999999
50000004,EG,201949,76.0
50000004,EG,201950,76.0
50000004,EG,201951,76.0
50000004,EG,201952,76.0
50000004,EG,202001,77.0
50000004,EG,202002,77.0
50000004,EG,202003,77.0
50000004,EG,202004,77.0
50000004,EG,202049,46.0
50000004,EG,202050,46.0
50000004,EG,202051,46.0
50000004,EG,202052,46.0
50000004,EG,202101,43.25
50000004,EG,202102,43.25
50000004,EG,202103,43.25
50000004,EG,202104,43.25
50000004,EG,202105,61.80000000000001
50000004,EG,202106,61.80000000000001
50000004,EG,202107,61.80000000000001
50000004,EG,202108,61.80000000000001
50000004,EG,202109,61.80000000000001
50000004,EG,202110,164.25
50000004,EG,202111,164.25
50000004,EG,202112,164.25
50000004,EG,202113,164.25
50000004,EG,202114,131.75
50000004,EG,202115,131.75
50000004,EG,202116,131.75
50000004,EG,202117,131.75
50000004,EG,202118,93.00000000000001
50000004,EG,202119,93.00000000000001
50000004,EG,202120,93.00000000000004
50000004,EG,202121,93.00000000000004
50000004,EG,202122,93.00000000000004
50000004,EG,202123,113.0
50000004,EG,202124,113.0
50000004,EG,202125,113.0
50000004,EG,202126,113.0
50000004,EG,202127,48.5
50000004,EG,202128,48.5
50000004,EG,202129,48.5
50000004,EG,202130,48.5
50000004,EG,202131,114.20000000000006
50000004,EG,202132,114.20000000000007
50000004,EG,202133,114.20000000000007
50000004,EG,202134,114.20000000000006
50000004,EG,202135,114.20000000000006
50000004,EG,202136,160.5
50000004,EG,202137,160.5
50000004,EG,202138,160.5
50000004,EG,202139,160.5
50000004,EG,202140,79.0
50000004,EG,202141,79.0
50000004,EG,202142,79.0
50000004,EG,202143,79.0
50000004,EG,202144,42.800000000000026
50000004,EG,202145,42.800000000000026
50000004,EG,202146,42.800000000000026
50000004,EG,202147,42.800000000000026
50000004,EG,202148,42.800000000000026
50000004,EG,202149,79.0
50000004,EG,202150,79.0
50000004,EG,202151,79.0
50000004,EG,202152,79.0
50000004,EG,202201,97.5
50000004,EG,202202,97.5
50000004,EG,202203,97.5
50000004,EG,202204,97.5
50000004,EG,202218,187.20000000000005
50000004,EG,202219,187.2
50000004,EG,202220,187.2
50000004,EG,202221,187.2
50000004,EG,202222,187.20000000000007
50000004,EG,202223,446.5
50000004,EG,202224,446.5
50000004,EG,202225,446.5
50000004,EG,202226,446.5
50000004,EG,202227,386.5
50000004,EG,202228,386.5
50000004,EG,202229,386.5
50000004,EG,202230,386.5
50000004,FI,201749,1390.0
50000004,FI,201750,933.95
50000004,FI,201751,220.0
50000004,FI,201752,1051.0
50000004,FI,201753,1115.0
50000004,FI,201801,1187.0
50000004,FI,201802,1205.0
50000004,FI,201803,2337.0
50000004,FI,201804,2089.0
50000004,FI,201805,1312.99
50000004,FI,201806,1408.99
50000004,FI,201807,1147.99
50000004,FI,201808,1437.99
50000004,FI,201809,1450.99
50000004,FI,201810,1012.09
50000004,FI,201811,1267.09
50000004,FI,201812,1408.0900000000001
50000004,FI,201813,1305.09
50000004,FI,201814,1436.46
50000004,FI,201815,1307.46
50000004,FI,201816,1271.46
50000004,FI,201817,1063.46
50000004,FI,201818,1359.97
50000004,FI,201819,1339.97
50000004,FI,201820,1941.9699999999998
50000004,FI,201821,1623.97
50000004,FI,201822,1952.97
50000004,FI,201823,1609.0
50000004,FI,201824,1677.0
50000004,FI,201825,1486.0
50000004,FI,201826,1394.0
50000004,FI,201827,1169.0
50000004,FI,201828,733.0
50000004,FI,201829,668.0
50000004,FI,201830,627.0
50000004,FI,201831,502.0
50000004,FI,201832,540.0
50000004,FI,201833,368.0
50000004,FI,201834,547.0
50000004,FI,201835,565.0
50000004,FI,201836,578.0
50000004,FI,201837,1263.0
50000004,FI,201838,692.0
50000004,FI,201839,666.0
50000004,FI,201840,463.0
50000004,FI,201841,525.0
50000004,FI,201842,779.0
50000004,FI,201843,922.0
50000004,FI,201844,1274.0
50000004,FI,201845,1176.0
50000004,FI,201846,763.0
50000004,FI,201847,866.0
50000004,FI,201848,835.0
50000004,FI,201849,1321.7499999999848
50000004,FI,201850,1381.7499999999895
50000004,FI,201851,1349.7499999999957
50000004,FI,201852,1205.749999999985
50000004,FI,201901,1349.2499999999907
50000004,FI,201902,1405.249999999991
50000004,FI,201903,1853.2499999999911
50000004,FI,201904,1600.2499999999927
50000004,FI,201905,1070.8000000000038
50000004,FI,201906,1139.8000000000034
50000004,FI,201907,1090.8000000000002
50000004,FI,201908,1184.7999999999988
50000004,FI,201909,1378.8000000000034
50000004,FI,201910,1419.249999999996
50000004,FI,201911,1945.2499999999945
50000004,FI,201912,2001.2499999999873
50000004,FI,201913,1800.249999999981
50000004,FI,201914,1707.4999999999895
50000004,FI,201915,1623.4999999999657
50000004,FI,201916,1664.499999999987
50000004,FI,201917,1744.4999999999907
50000004,FI,201918,1652.9999999999998
50000004,FI,201919,1955.9999999999934
50000004,FI,201920,2103.99999999999
50000004,FI,201921,2057.999999999988
50000004,FI,201922,2186.9999999999864
50000004,FI,201923,2884.999999999981
50000004,FI,201924,2825.9999999999836
50000004,FI,201925,2770.9999999999854
50000004,FI,201926,3020.999999999982
50000004,FI,201927,2184.249999999988
50000004,FI,201928,1845.249999999986
50000004,FI,201929,1739.2499999999877
50000004,FI,201930,1732.2499999999864
50000004,FI,201931,1120.8000000000043
50000004,FI,201932,918.800000000002
50000004,FI,201933,1150.8000000000043
50000004,FI,201934,1019.8000000000046
50000004,FI,201935,1130.8000000000034
50000004,FI,201936,1598.7499999999873
50000004,FI,201937,2474.7499999999927
50000004,FI,201938,2216.7499999999923
50000004,FI,201939,1987.7499999999898
50000004,FI,201940,1764.9999999999916
50000004,FI,201941,1733.9999999999818
50000004,FI,201942,1697.9999999999895
50000004,FI,201943,1729.9999999999861
50000004,FI,201944,2002.399999999961
50000004,FI,201945,1864.400000000004
50000004,FI,201946,1709.3999999999567
50000004,FI,201947,1845.39999999999
50000004,FI,201948,1829.3999999999935
50000004,FI,201949,1276.7499999999561
50000004,FI,201950,1180.7499999999843
50000004,FI,201951,1365.7499999999868
50000004,FI,201952,1251.7499999999925
50000004,FI,202001,1633.999999999976
50000004,FI,202002,1778.9999999999725
50000004,FI,202003,2443.9999999999727
50000004,FI,202004,2270.9999999999754
50000004,FI,202005,574.12
50000004,FI,202006,467.12
50000004,FI,202007,137.12
50000004,FI,202008,87.12
50000004,FI,202009,87.12
50000004,FI,202010,16.119999999999997
50000004,FI,202011,1.0
50000004,FI,202012,1.0
50000004,FI,202013,1.0
50000004,FI,202014,35.25
50000004,FI,202015,35.25
50000004,FI,202016,35.25
50000004,FI,202017,35.25
50000004,FI,202018,182.13000000000034
50000004,FI,202019,242.5200000000003
50000004,FI,202020,242.52000000000032
50000004,FI,202021,242.5200000000006
50000004,FI,202022,242.5200000000006
50000004,FI,202023,918.8899999999999
50000004,FI,202024,918.89
50000004,FI,202025,918.89
50000004,FI,202026,918.8899999999999
50000004,FI,202027,544.21
50000004,FI,202028,544.21
50000004,FI,202029,544.21
50000004,FI,202030,544.21
50000004,FI,202031,268.4399999999999
50000004,FI,202032,268.4399999999999
50000004,FI,202033,268.4399999999999
50000004,FI,202034,268.4399999999999
50000004,FI,202035,268.4399999999998
50000004,FI,202036,440.8800000000001
50000004,FI,202037,440.8800000000001
50000004,FI,202038,440.8800000000001
50000004,FI,202039,440.8800000000001
50000004,FI,202040,308.94000000000005
50000004,FI,202041,308.94000000000005
50000004,FI,202042,308.94000000000005
50000004,FI,202043,308.94
50000004,FI,202044,368.6000000000049
50000004,FI,202045,368.60000000000497
50000004,FI,202046,368.600000000003
50000004,FI,202047,368.6000000000046
50000004,FI,202048,368.6000000000051
50000004,FI,202049,368.25000000000125
50000004,FI,202050,368.25000000000165
50000004,FI,202051,368.25000000000165
50000004,FI,202052,368.25000000000114
50000004,FI,202101,75.9
50000004,FI,202102,215.0
50000004,FI,202103,205.0
50000004,FI,202104,212.0
50000004,FI,202105,81.39999999999993
50000004,FI,202106,81.39999999999995
50000004,FI,202107,81.39999999999995
50000004,FI,202108,81.39999999999995
50000004,FI,202109,81.39999999999993
50000004,FI,202110,137.99999999999997
50000004,FI,202111,137.99999999999994
50000004,FI,202112,137.99999999999986
50000004,FI,202113,137.99999999999977
50000004,FI,202114,279.74999999999886
50000004,FI,202115,279.7499999999988
50000004,FI,202116,279.74999999999886
50000004,FI,202117,279.74999999999847
50000004,FI,202118,697.6000000000022
50000004,FI,202119,697.6000000000054
50000004,FI,202120,697.6000000000042
50000004,FI,202121,697.6000000000065
50000004,FI,202122,697.6000000000042
50000004,FI,202123,1562.75
50000004,FI,202124,1562.75
50000004,FI,202125,1562.75
50000004,FI,202126,1562.75
50000004,FI,202127,918.8000000000002
50000004,FI,202128,918.8000000000008
50000004,FI,202129,918.8000000000006
50000004,FI,202130,918.8000000000009
50000004,FI,202133,183.0
50000004,FI,202134,183.0
50000004,FI,202135,337.00000000000017
50000004,FI,202136,510.5999999999995
50000004,FI,202137,938.9999999999997
50000004,FI,202138,1103.0000000000025
50000004,FI,202139,946.2000000000103
50000004,FI,202140,573.3400000000006
50000004,FI,202141,546.3399999999999
50000004,FI,202142,620.3399999999999
50000004,FI,202143,557.3400000000005
50000004,FI,202144,581.2000000000003
50000004,FI,202145,512.2000000000003
50000004,FI,202146,270.20000000000016
50000004,FI,202147,286.2000000000002
50000004,FI,202148,426.2000000000001
50000004,FI,202149,252.78999999999988
50000004,FI,202150,252.78999999999996
50000004,FI,202151,252.78999999999988
50000004,FI,202152,252.79000000000033
50000004,FI,202201,629.52
50000004,FI,202202,646.5199999999995
50000004,FI,202203,660.5199999999999
50000004,FI,202204,629.52
50000004,FI,202205,752.7299999999999
50000004,FI,202206,749.730000000002
50000004,FI,202207,749.7300000000017
50000004,FI,202208,746.73
50000004,FI,202209,746.7300000000004
50000004,FI,202210,1143.160000000001
50000004,FI,202211,1143.1600000000012
50000004,FI,202212,1145.160000000001
50000004,FI,202213,1160.1600000000005
50000004,FI,202214,1091.3600000000006
50000004,FI,202215,1090.3600000000001
50000004,FI,202216,1084.3600000000008
50000004,FI,202217,1087.3600000000008
50000004,FI,202218,1209.81
50000004,FI,202219,1209.8100000000002
50000004,FI,202220,1215.8099999999988
50000004,FI,202221,1209.8100000000009
50000004,FI,202222,1209.810000000001
50000004,FI,202223,2484.2499999999995
50000004,FI,202224,2484.250000000001
50000004,FI,202225,2490.250000000001
50000004,FI,202226,2491.2499999999995
50000004,FI,202227,1386.0099999999995
50000004,FI,202228,1384.01
50000004,FI,202229,1370.01
50000004,FI,202230,1392.0099999999998
50000004,FI,202231,952.8400000000031
50000004,FI,202232,949.8400000000032
50000004,FI,202233,952.8400000000032
50000004,FI,202234,943.840000000003
50000004,FI,202235,950.8400000000042
50000004,FI,202236,986.0
50000004,FI,202237,519.0
50000004,FI,202238,519.0
50000004,FI,202239,525.0
50000004,FI,202240,383.0
50000004,FI,202241,381.0
50000004,FI,202242,384.0
50000004,FI,202243,381.0
50000004,FI,202244,403.0
50000004,FI,202245,400.0
50000004,FI,202246,400.0
50000004,FI,202247,400.0
50000004,FI,202248,400.0
50000004,FI,202249,247.0
50000004,FI,202250,247.0
50000004,FI,202251,247.0
50000004,FI,202252,247.0
50000004,FI,202301,259.0
50000004,FI,202302,259.0
50000004,FI,202303,259.0
50000004,FI,202305,200.0
50000004,FI,202306,200.0
50000004,FI,202307,200.0
50000004,FI,202308,200.0
50000004,FI,202309,200.0
50000004,FI,202310,349.0
50000004,FI,202311,1.0
50000004,FI,202312,1.0
50000004,FI,202313,1.0
50000004,FI,202314,1.0
50000004,FI,202315,1.0
50000004,FI,202316,1.0
50000004,FI,202317,1.0
50000004,FI,202318,1.0
50000004,FI,202319,1.0
50000004,FI,202320,1.0
50000004,FI,202325,0.0
50000004,GB,201810,97.5
50000004,GB,201811,97.5
50000004,GB,201812,97.5
50000004,GB,201813,97.5
50000004,GB,201814,252.75
50000004,GB,201815,252.75
50000004,GB,201816,252.75
50000004,GB,201817,252.75
50000004,GB,201818,359.3999999999997
50000004,GB,201819,359.3999999999995
50000004,GB,201820,359.39999999999975
50000004,GB,201821,359.3999999999997
50000004,GB,201822,359.3999999999995
50000004,GB,201823,910.75
50000004,GB,201824,910.75
50000004,GB,201825,910.75
50000004,GB,201826,910.75
50000004,GB,201827,362.25
50000004,GB,201828,362.25
50000004,GB,201829,362.25
50000004,GB,201830,362.25
50000004,GB,201831,132.2000000000001
50000004,GB,201832,132.20000000000013
50000004,GB,201833,132.20000000000005
50000004,GB,201834,132.20000000000005
50000004,GB,201835,132.20000000000007
50000004,GB,201836,105.0
50000004,GB,201837,105.0
50000004,GB,201838,105.0
50000004,GB,201839,105.0
50000004,GB,201949,83.25
50000004,GB,201950,83.25
50000004,GB,201951,83.25
50000004,GB,201952,83.25
50000004,GB,202001,65.75
50000004,GB,202002,65.75
50000004,GB,202003,65.75
50000004,GB,202004,65.75
50000004,GR,201749,3230.0
50000004,GR,201750,2745.0
50000004,GR,201751,2533.0
50000004,GR,201752,2248.0
50000004,GR,201753,2352.0
50000004,GR,201801,6581.199999999998
50000004,GR,201802,5333.880000000008
50000004,GR,201803,2427.500000000005
50000004,GR,201804,2376.5599999999977
50000004,GR,201805,2536.6600000000026
50000004,GR,201806,2646.3500000000095
50000004,GR,201807,2697.879999999998
50000004,GR,201808,2682.3900000000067
50000004,GR,201809,3276.3700000000026
