"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY"
50000041,HU,201908,18905.610000000008
50000041,HU,201909,18905.610000000037
50000041,HU,201910,12952.719999999998
50000041,HU,201911,12952.719999999998
50000041,HU,201912,12952.719999999998
50000041,HU,201913,12952.719999999998
50000041,HU,201914,12578.3
50000041,HU,201915,12578.3
50000041,HU,201916,12578.3
50000041,HU,201917,12578.3
50000041,HU,201918,18262.29
50000041,HU,201919,17562.089999999982
50000041,HU,201920,20849.529999999988
50000041,HU,201921,25833.389999999967
50000041,HU,201922,21299.769999999975
50000041,HU,201923,23585.119999999977
50000041,HU,201924,28415.50999999999
50000041,HU,201925,23544.44999999992
50000041,HU,201926,20847.93999999998
50000041,HU,201927,21334.050000000036
50000041,HU,201928,23487.380000000005
50000041,HU,201929,21285.20999999997
50000041,HU,201930,15883.360000000008
50000041,HU,201931,15698.390000000003
50000041,HU,201932,15398.230000000007
50000041,HU,201933,16032.789999999985
50000041,HU,201934,17942.490000000027
50000041,HU,201935,18054.36000000001
50000041,HU,201936,19889.210000000006
50000041,HU,201937,19426.240000000005
50000041,HU,201938,18882.83000000003
50000041,HU,201939,19317.680000000037
50000041,HU,201940,16499.480000000003
50000041,HU,201941,16462.479999999992
50000041,HU,201942,17128.90000000003
50000041,HU,201943,21041.300000000003
50000041,HU,201944,24426.639999999818
50000041,HU,201945,22643.129999999903
50000041,HU,201946,15604.820000000025
50000041,HU,201947,10527.029999999995
50000041,HU,201948,10261.430000000004
50000041,HU,201949,6137.66
50000041,HU,201950,1907.5200000000011
50000041,HU,201951,0.0
50000041,HU,201952,0.0
50000041,UA,201749,32443.0
50000041,UA,201750,25656.0
50000041,UA,201751,23855.0
50000041,UA,201752,22942.0
50000041,UA,201753,25438.0
50000041,UA,201801,28290.0
50000041,UA,201802,31189.0
50000041,UA,201803,28725.0
50000041,UA,201804,30608.0
50000041,UA,201805,36433.0
50000041,UA,201806,26584.0
50000041,UA,201807,28177.0
50000041,UA,201808,28848.0
50000041,UA,201809,24474.0
50000041,UA,201810,27176.0
50000041,UA,201811,29356.0
50000041,UA,201812,38765.0
50000041,UA,201813,39093.0
50000041,UA,201814,34907.0
50000041,UA,201815,36197.0
50000041,UA,201816,38099.0
50000041,UA,201817,56310.0
50000041,UA,201818,45371.0
50000041,UA,201819,45649.0
50000041,UA,201820,42539.0
50000041,UA,201821,41364.0
50000041,UA,201822,37652.0
50000041,UA,201823,37487.0
50000041,UA,201824,40652.0
50000041,UA,201825,40933.0
50000041,UA,201826,43430.0
50000041,UA,201827,43536.0
50000041,UA,201828,43705.0
50000041,UA,201829,43034.0
50000041,UA,201830,41515.0
50000041,UA,201831,37311.0
50000041,UA,201832,41781.0
50000041,UA,201833,38888.0
50000041,UA,201834,36502.0
50000041,UA,201835,34445.0
50000041,UA,201836,37210.0
50000041,UA,201837,34178.0
50000041,UA,201838,40326.0
50000041,UA,201839,34773.0
50000041,UA,201840,35130.0
50000041,UA,201841,33786.0
50000041,UA,201842,32556.0
50000041,UA,201843,29637.0
50000041,UA,201844,30018.0
50000041,UA,201845,27033.0
50000041,UA,201846,31106.0
50000041,UA,201847,39758.0
50000041,UA,201848,38992.0
50000041,UA,201849,29761.0
50000041,UA,201850,25716.0
50000041,UA,201851,23852.0
50000041,UA,201852,31041.0
50000041,UA,201901,31787.0
50000041,UA,201902,36520.0
50000041,UA,201903,32328.0
50000041,UA,201904,27939.0
50000041,UA,201905,34615.0
50000041,UA,201906,28575.0
50000041,UA,201907,35221.0
50000041,UA,201908,32097.0
50000041,UA,201909,26039.0
50000041,UA,201910,31699.0
50000041,UA,201911,34537.0
50000041,UA,201912,39544.0
50000041,UA,201913,44571.0
50000041,UA,201914,31059.0
50000041,UA,201915,32055.0
50000041,UA,201916,33410.0
50000041,UA,201917,39317.0
50000041,UA,201918,38743.0
50000041,UA,201919,41265.0
50000041,UA,201920,45798.0
50000041,UA,201921,51312.0
50000041,UA,201922,47811.0
50000041,UA,201923,47917.0
50000041,UA,201924,50262.0
50000041,UA,201925,47346.0
50000041,UA,201926,41312.0
50000041,UA,201927,43406.0
50000041,UA,201928,46814.0
50000041,UA,201929,50162.0
50000041,UA,201930,35013.0
50000041,UA,201931,39161.0
50000041,UA,201932,39066.0
50000041,UA,201933,38502.0
50000041,UA,201934,35174.0
50000041,UA,201935,36065.0
50000041,UA,201936,39291.0
50000041,UA,201937,41848.0
50000041,UA,201938,45959.0
50000041,UA,201939,35765.0
50000041,UA,201940,39176.0
50000041,UA,201941,34524.0
50000041,UA,201942,32243.0
50000041,UA,201943,30666.0
50000041,UA,201944,31652.0
50000041,UA,201945,30458.0
50000041,UA,201946,32749.0
50000041,UA,201947,40881.0
50000041,UA,201948,44693.0
50000041,UA,201949,34649.0
50000041,UA,201950,26929.0
50000041,UA,201951,26638.0
50000041,UA,201952,26284.0
50000041,UA,202001,29112.0
50000041,UA,202002,34095.0
50000041,UA,202003,27463.0
50000041,UA,202004,28534.0
50000041,UA,202005,31753.0
50000041,UA,202006,33463.08
50000041,UA,202007,0.01
50000041,UA,202008,0.01
50000041,UA,202009,0.01
50000041,UA,202010,0.01
50000041,UA,202011,0.01
50000041,UA,202012,0.01
50000041,UA,202013,0.01
50000041,UA,202014,0.01
50000041,UA,202015,0.01
50000041,UA,202016,0.01
50000041,UA,202017,0.01
50000041,UA,202018,0.01
50000041,UA,202019,0.01
50000041,UA,202020,1310.0
50000041,UA,202021,1109.0
50000041,UA,202022,5885.0
50000041,UA,202023,11365.0
50000041,UA,202024,15968.0
50000041,UA,202025,20700.0
50000041,UA,202026,21777.0
50000041,UA,202027,27450.0
50000041,UA,202028,33145.0
50000041,UA,202029,38869.0
50000041,UA,202030,1103.31
50000041,UA,202031,29523.0
50000041,UA,202032,27452.0
50000041,UA,202033,26057.0
50000041,UA,202034,24037.0
50000041,UA,202035,21814.0
50000041,UA,202036,21629.0
50000041,UA,202037,22670.0
50000041,UA,202038,22257.0
50000041,UA,202039,18285.0
50000041,UA,202040,15171.0
50000041,UA,202041,15775.0
50000041,UA,202042,14340.0
50000041,UA,202043,13404.0
50000041,UA,202044,14006.0
50000041,UA,202045,14224.0
50000041,UA,202046,14792.0
50000041,UA,202047,18558.0
50000041,UA,202048,22279.0
50000041,UA,202049,26536.0
50000041,UA,202050,22451.0
50000041,UA,202051,19009.0
50000041,UA,202052,18605.0
50000041,UA,202101,14622.0
50000041,UA,202102,20086.0
50000041,UA,202103,19916.0
50000041,UA,202104,26699.0
50000041,UA,202105,36805.0
50000041,UA,202106,28348.0
50000041,UA,202107,36830.0
50000041,UA,202108,35522.0
50000041,UA,202109,28850.0
50000041,UA,202110,30098.0
50000041,UA,202111,33097.0
50000041,UA,202112,28042.0
50000041,UA,202113,44803.0
50000041,UA,202114,36727.0
50000041,UA,202115,24545.0
50000041,UA,202116,29561.0
50000041,UA,202117,29396.0
50000041,UA,202118,32898.0
50000041,UA,202119,35851.0
50000041,UA,202120,40597.0
50000041,UA,202121,46243.0
50000041,UA,202122,39549.0
50000041,UA,202123,43318.0
50000041,UA,202124,43966.0
50000041,UA,202125,41679.0
50000041,UA,202126,54432.0
50000041,UA,202127,57641.0
50000041,UA,202128,62741.0
50000041,UA,202129,67135.0
50000041,UA,202130,60374.0
50000041,UA,202131,47860.0
50000041,UA,202132,56977.0
50000041,UA,202133,52054.0
50000041,UA,202134,39125.0
50000041,UA,202135,36417.0
50000041,UA,202136,35678.0
50000041,UA,202137,42565.0
50000041,UA,202138,35516.0
50000041,UA,202139,30846.0
50000041,UA,202140,30140.0
50000041,UA,202141,27286.0
50000041,UA,202142,24510.0
50000041,UA,202143,29261.0
50000041,UA,202144,30199.0
50000041,UA,202145,30474.0
50000041,UA,202146,30378.0
50000041,UA,202147,29271.0
50000041,UA,202148,46381.0
50000041,UA,202149,40006.0
50000041,UA,202150,30265.0
50000041,UA,202151,26977.0
50000041,UA,202152,28073.0
50000041,UA,202201,23929.0
50000041,UA,202202,23551.0
50000041,UA,202203,26095.0
50000041,UA,202204,0.0
50000045,JP,201749,11864475
50000045,JP,201750,8960211.0
50000045,JP,201751,12050285
50000045,JP,201752,9928975.0
50000045,JP,201753,9637314.0
50000045,JP,201801,9800240.0
50000045,JP,201802,11102959
50000045,JP,201803,10671610
50000045,JP,201804,9846925.0
50000045,JP,201805,13340275
50000045,JP,201806,12358685
50000045,JP,201807,13162367
50000045,JP,201808,8496760.0
50000045,JP,201809,8805280.0
50000045,JP,201810,10262310
50000045,JP,201811,10144620
50000045,JP,201812,10936575
50000045,JP,201813,12632190
50000045,JP,201814,8939467.0
50000045,JP,201815,9997955.0
50000045,JP,201816,9850550.0
50000045,JP,201817,9268572.0
50000045,JP,201818,12659890
50000045,JP,201819,12468560
50000045,JP,201820,12976260
50000045,JP,201821,12422084
50000045,JP,201822,9357372.0
50000045,JP,201823,9559180.0
50000045,JP,201824,9009482.0
50000045,JP,201825,9669840.0
50000045,JP,201826,10087220
50000045,JP,201827,11667562
50000045,JP,201828,12285913
50000045,JP,201829,10341179
50000045,JP,201830,10148775
50000045,JP,201831,6831001.09
50000045,JP,201832,7280944.0
50000045,JP,201833,8671398.0
50000045,JP,201834,7850514.0
50000045,JP,201835,8690607.0
50000045,JP,201836,8972003.0
50000045,JP,201837,8953421.0
50000045,JP,201838,9519558.0
50000045,JP,201839,9239035.0
50000045,JP,201840,8794574.0
50000045,JP,201841,9722736.78
50000045,JP,201842,7818559.0
50000045,JP,201843,7643099.0
50000045,JP,201844,7734758.0
50000045,JP,201845,7882836.0
50000045,JP,201846,8491555.0
50000045,JP,201847,11197190
50000045,JP,201848,11983121
50000045,JP,201849,8496482.0
50000045,JP,201850,9224844.0
50000045,JP,201851,8554980.0
50000045,JP,201852,8878041.0
50000045,JP,201901,8792797.0
50000045,JP,201902,9406633.0
50000045,JP,201903,8745423.0
50000045,JP,201904,8504302.0
50000045,JP,201905,9074585.0
50000045,JP,201906,6650816.0
50000045,JP,201907,7073114.0
50000045,JP,201908,5958933.0
50000045,JP,201909,6188742.0
50000045,JP,201910,6464698.0
50000045,JP,201911,6584135.0
50000045,JP,201912,7361455.0
50000045,JP,201913,7872372.0
50000045,JP,201914,4442091.0
50000045,JP,201915,6431244.0
50000045,JP,201916,6166560.0
50000045,JP,201917,5465474.0
50000045,JP,201918,7467896.0
50000045,JP,201919,6660913.0
50000045,JP,201920,6258126.0
50000045,JP,201921,4922782.0
50000045,JP,201922,5032269.0
50000045,JP,201923,5366043.0
50000045,JP,201924,5039021.0
50000045,JP,201925,4598655.0
50000045,JP,201926,3221301.0
50000045,JP,201927,1941395.0
50000045,JP,201928,1768658.0
50000045,JP,201929,1939576.0
50000045,JP,201930,1857799.0
50000045,JP,201931,1909426.0
50000045,JP,201932,1445532.0
50000045,JP,201933,1571573.0
50000045,JP,201934,1679212.0
50000045,JP,201935,1945688.0
50000045,JP,201936,1857392.0
50000045,JP,201937,1926836.0
50000045,JP,201938,2055021.0
50000045,JP,201939,2202296.0
50000045,JP,201940,2007292.0
50000045,JP,201941,1733647.0
50000045,JP,201942,1590952.0
50000045,JP,201943,1694179.0
50000045,JP,201944,1753233.0
50000045,JP,201945,2019177.0
50000045,JP,201946,2245446.0
50000045,JP,201947,2819552.0
50000045,JP,201948,2493317.0
50000045,JP,201949,1841960.0
50000045,JP,201950,1655600.0
50000045,JP,201951,1504488.0
50000045,JP,201952,1582135.0
50000045,JP,202001,1575874.0
50000045,JP,202002,1569535.0
50000045,JP,202003,1793953.0
50000045,JP,202004,1588778.0
50000045,JP,202005,1058387.0
50000045,JP,202006,1051630.0
50000045,JP,202007,738555.0
50000045,JP,202008,369075.0
50000045,JP,202009,17539.0
50000045,JP,202010,0.01
50000045,JP,202011,0.01
50000045,JP,202012,0.01
50000045,JP,202013,0.01
50000045,JP,202014,0.01
50000045,JP,202015,0.01
50000045,JP,202016,0.01
50000045,JP,202017,0.01
50000045,JP,202018,0.01
50000045,JP,202019,0.01
50000045,JP,202020,0.01
50000045,JP,202021,0.01
50000045,JP,202022,0.01
50000045,JP,202023,0.01
50000045,JP,202024,0.01
50000045,JP,202025,0.01
50000045,JP,202026,0.01
50000045,JP,202027,0.01
50000045,JP,202028,0.01
50000045,JP,202029,0.01
50000045,JP,202030,0.01
50000045,JP,202031,0.01
50000045,JP,202032,0.01
50000045,JP,202033,0.01
50000045,JP,202034,0.01
50000045,JP,202035,0.01
50000045,JP,202036,0.01
50000045,JP,202037,0.01
50000045,JP,202038,0.01
50000045,JP,202039,0.01
50000045,JP,202040,0.01
50000045,JP,202041,0.01
50000045,JP,202042,0.01
50000045,JP,202043,0.01
50000045,JP,202044,0.01
50000045,JP,202045,0.01
50000045,JP,202046,0.01
50000045,JP,202047,0.01
50000045,JP,202048,0.01
50000045,JP,202049,0.01
50000045,JP,202050,0.01
50000045,JP,202051,0.01
50000045,JP,202052,0.01
50000045,JP,202101,0.01
50000045,JP,202102,0.01
50000045,JP,202103,0.01
50000045,JP,202104,0.01
50000045,JP,202105,0.01
50000045,JP,202106,0.01
50000045,JP,202107,0.01
50000045,JP,202108,0.01
50000045,JP,202109,0.01
50000045,JP,202110,0.01
50000045,JP,202111,0.01
50000045,JP,202112,0.01
50000045,JP,202113,0.01
50000045,JP,202114,0.01
50000045,JP,202115,0.01
50000045,JP,202116,0.01
50000045,JP,202117,0.01
50000045,JP,202118,0.01
50000045,JP,202119,0.01
50000045,JP,202120,0.01
50000045,JP,202121,0.01
50000045,JP,202122,0.01
50000045,JP,202124,0.01
50000045,JP,202125,0.01
50000045,JP,202126,0.01
50000045,JP,202127,0.01
50000045,JP,202128,0.01
50000045,JP,202129,0.01
50000045,JP,202130,0.01
50000045,JP,202131,0.01
50000045,JP,202132,0.01
50000045,JP,202133,0.01
50000045,JP,202134,0.01
50000045,JP,202135,0.01
50000045,JP,202136,0.01
50000045,JP,202137,0.01
50000045,JP,202138,0.01
50000045,JP,202139,0.01
50000045,JP,202140,0.01
50000045,JP,202141,0.01
50000045,JP,202142,0.01
50000045,JP,202143,0.01
50000045,JP,202144,0.01
50000045,JP,202145,0.01
50000045,JP,202146,0.01
50000045,JP,202147,0.01
50000045,JP,202148,0.01
50000045,JP,202149,0.01
50000045,JP,202150,0.01
50000045,JP,202151,0.01
50000045,JP,202152,0.01
50000045,JP,202201,0.01
50000045,JP,202202,0.01
50000045,JP,202203,0.01
50000045,JP,202204,0.01
50000045,JP,202205,0.01
50000045,JP,202206,0.01
50000045,JP,202207,0.01
50000045,JP,202208,0.01
50000045,JP,202211,0.01
50000045,JP,202212,0.01
50000045,JP,202213,0.01
50000045,JP,202214,0.01
50000045,JP,202215,0.01
50000045,JP,202216,0.01
50000045,JP,202217,0.01
50000047,IL,201749,126447.5799999979
50000047,IL,201750,136259.80999999787
50000047,IL,201751,111206.4099999993
50000047,IL,201752,107346.61999999928
50000047,IL,201753,99731.03000000019
50000047,IL,201801,118356.63999999898
50000047,IL,201802,153617.85999999844
50000047,IL,201803,127146.9699999984
50000047,IL,201804,126465.27999999859
50000047,IL,201805,153945.51999999836
50000047,IL,201806,140393.8999999986
50000047,IL,201807,163293.36999999895
50000047,IL,201808,185176.12999999855
50000047,IL,201809,172451.17999999883
50000047,IL,201810,160603.149999999
50000047,IL,201811,145578.61999999834
50000047,IL,201812,149633.98999999854
50000047,IL,201813,143737.79999999845
50000047,IL,201814,163642.8499999983
50000047,IL,201815,178124.6199999992
50000047,IL,201816,175782.08999999883
50000047,IL,201817,160574.60999999795
50000047,IL,201818,170542.88999999728
50000047,IL,201819,158405.38999999687
50000047,IL,201820,193533.26999999685
50000047,IL,201821,200415.95999999772
50000047,IL,201822,194327.3899999982
50000047,IL,201823,198136.8699999956
50000047,IL,201824,236845.40999999607
50000047,IL,201825,262098.32999999443
50000047,IL,201826,267722.51999999356
50000047,IL,201827,273193.6999999984
50000047,IL,201828,305979.99999999703
50000047,IL,201829,259718.09999999378
50000047,IL,201830,220559.38999999675
50000047,IL,201831,188751.01999999786
50000047,IL,201832,167075.07999999807
50000047,IL,201833,208713.01999999958
50000047,IL,201834,141349.41999999882
50000047,IL,201835,128732.12999999938
50000047,IL,201836,142067.37999999884
50000047,IL,201837,135717.37999999835
50000047,IL,201838,125979.85999999929
50000047,IL,201839,116550.25999999899
50000047,IL,201840,141304.86999999854
50000047,IL,201841,127144.17999999877
50000047,IL,201842,125909.05999999883
50000047,IL,201843,134240.18999999948
50000047,IL,201844,146507.0099999998
50000047,IL,201845,122019.79999999906
50000047,IL,201846,134055.3399999991
50000047,IL,201847,152896.36999999834
50000047,IL,201848,117581.77999999866
50000047,IL,201849,113403.13999999953
50000047,IL,201850,106055.18999999939
50000047,IL,201851,101119.46999999938
50000047,IL,201852,87765.99999999965
50000047,IL,201901,109050.32000000073
50000047,IL,201902,163022.35000000012
50000047,IL,201903,116751.96000000036
50000047,IL,201904,135809.83999999904
50000047,IL,201905,162139.7499999983
50000047,IL,201906,134202.24999999846
50000047,IL,201907,141028.45
50000047,IL,201908,141177.4899999988
50000047,IL,201909,123621.81999999928
50000047,IL,201910,153805.91999999952
50000047,IL,201911,200113.4300000004
50000047,IL,201912,167885.76999999967
50000047,IL,201913,148298.38999999955
50000047,IL,201914,135983.0999999993
50000047,IL,201915,144039.0899999988
50000047,IL,201916,148111.14999999973
50000047,IL,201917,156298.96999999927
50000047,IL,201918,168984.05999999947
50000047,IL,201919,174575.27999999965
50000047,IL,201920,174274.7399999996
50000047,IL,201921,185913.68999999904
50000047,IL,201922,209294.27999999907
50000047,IL,201923,226096.5300000013
50000047,IL,201924,225344.23000000033
50000047,IL,201925,211753.41999999963
50000047,IL,201926,361814.11000000034
50000047,IL,201927,222304.60999999839
50000047,IL,201928,264984.4599999984
50000047,IL,201929,269024.2099999994
50000047,IL,201930,231137.52999999878
50000047,IL,201931,229500.17000000132
50000047,IL,201932,223520.42000000167
50000047,IL,201933,194742.0600000007
50000047,IL,201934,209735.130000002
50000047,IL,201935,164900.61000000068
50000047,IL,201936,152993.00000000081
50000047,IL,201937,160727.5600000008
50000047,IL,201938,90632.23000000021
50000047,IL,201939,62827.90999999997
50000047,IL,201940,6804.379999999997
50000047,IL,201941,42077.020000000026
50000047,IL,201942,54885.09000000002
50000047,IL,201943,48586.400000000045
50000047,IL,201944,47411.05000000006
50000047,IL,201945,58301.63000000005
50000047,IL,201946,66350.87000000013
50000047,IL,201947,82125.55999999975
50000047,IL,201948,53182.31000000013
50000047,IL,201949,46024.50000000005
50000047,IL,201950,50105.58000000011
50000047,IL,201951,46274.360000000124
50000047,IL,201952,41690.630000000034
50000047,IL,202001,42505.0000000001
50000047,IL,202002,45438.710000000065
50000047,IL,202003,54052.420000000035
50000047,IL,202004,49354.4500000001
50000047,IL,202005,31448.05000000006
50000047,IL,202006,9389.29999999999
50000047,IL,202007,374.74
50000047,IL,202008,0.0
50000047,IL,202009,0.0
50000047,IL,202010,0.0
50000047,IL,202011,0.0
50000047,IL,202012,0.0
50000047,IL,202013,0.0
50000047,IL,202014,0.0
50000047,IL,202015,0.0
50000047,IL,202016,0.0
50000047,IL,202017,0.0
50000047,IL,202018,1330.81
50000047,IL,202019,1939.2199999999996
50000047,IL,202020,1236.65
50000047,IL,202021,1313.21
50000047,IL,202022,2718.1200000000013
50000047,IL,202023,186.7
50000047,IL,202024,1010.0999999999999
50000047,IL,202025,3179.900000000001
50000047,IL,202026,2460.480000000001
50000047,IL,202027,2458.4800000000005
50000047,IL,202028,4915.220000000002
50000047,IL,202029,4065.959999999999
50000047,IL,202030,7256.639999999995
50000047,IL,202031,7446.739999999997
50000047,IL,202032,7647.389999999999
50000047,IL,202033,10224.839999999987
50000047,IL,202034,12526.829999999989
50000047,IL,202035,10607.679999999993
50000047,IL,202036,8694.25999999999
50000047,IL,202037,7818.909999999997
50000047,IL,202038,12720.759999999982
50000047,IL,202039,13188.689999999984
50000047,IL,202040,8654.689999999995
50000047,IL,202041,3226.210000000001
50000047,IL,202042,5147.58
50000047,IL,202043,4229.180000000002
50000047,IL,202044,5617.119999999999
50000047,IL,202045,8758.73999999999
50000047,IL,202046,8598.929999999997
50000047,IL,202047,5938.229999999999
50000047,IL,202048,5123.430000000001
50000047,IL,202049,3492.270000000002
50000047,IL,202050,2543.8000000000006
50000047,IL,202051,1577.44
50000047,IL,202052,829.7799999999999
50000047,IL,202101,62.9
50000047,IL,202102,152.9
50000047,IL,202103,0.0
50000047,IL,202104,29.9
50000047,IL,202105,413.05999999999995
50000047,IL,202106,1891.0000000000002
50000047,IL,202107,2738.8100000000004
50000047,IL,202108,6570.199999999998
50000047,IL,202109,10018.849999999988
50000047,IL,202110,9071.879999999997
50000047,IL,202111,8713.019999999997
50000047,IL,202112,7692.879999999997
50000047,IL,202113,6735.4199999999955
50000047,IL,202114,27773.11999999999
50000047,IL,202115,24789.920000000042
50000047,IL,202116,21118.86
50000047,IL,202117,28271.37999999999
50000047,IL,202118,51046.94
50000047,IL,202119,48990.23999999999
50000047,IL,202120,52535.39000000006
50000047,IL,202121,54214.05
50000047,IL,202122,39530.75
50000047,IL,202123,41102.67000000002
50000047,IL,202124,54976.28
50000047,IL,202125,10787.609999999999
50000047,IL,202126,899.7599999999999
50000047,IL,202127,27022.059999999998
50000047,IL,202128,19432.110000000008
50000047,IL,202129,18908.21
50000047,IL,202130,10820.609999999993
50000047,IL,202131,25501.579999999998
50000047,IL,202132,24352.53
50000047,IL,202133,40216.98000000002
50000047,IL,202134,38364.12
50000047,IL,202135,25598.570000000007
50000047,IL,202136,26742.089999999997
50000047,IL,202137,29830.190000000002
50000047,IL,202138,27528.25999999999
50000047,IL,202139,24986.310000000012
50000047,IL,202140,26269.530000000002
50000047,IL,202141,39621.340000000026
50000047,IL,202142,46440.8
50000047,IL,202143,50120.529999999984
50000047,IL,202144,50064.60000000003
50000047,IL,202145,34548.25
50000047,IL,202146,35720.31
50000047,IL,202147,21435.079999999998
50000047,IL,202148,22792.939999999995
50000047,IL,202149,13471.139999999996
50000047,IL,202150,17540.43
50000047,IL,202151,18170.28
50000047,IL,202152,16753.780000000002
50000047,IL,202201,19790.3
50000047,IL,202202,27463.029999999988
50000047,IL,202203,32419.74999999999
50000047,IL,202204,37615.91000000001
50000047,IL,202205,37507.23000000002
50000047,IL,202206,42642.21999999998
50000047,IL,202207,43296.83
50000047,IL,202208,43778.80000000002
50000047,IL,202209,44250.18999999999
50000047,IL,202210,54608.99999999994
50000047,IL,202211,59764.09
50000047,IL,202212,61383.23999999999
50000047,IL,202213,52854.049999999996
50000047,IL,202214,57098.68000000002
50000047,IL,202215,56962.800000000025
50000047,IL,202216,52766.40999999999
50000047,IL,202217,50181.83999999997
50000047,IL,202218,45448.930000000015
50000047,IL,202219,44677.67000000002
50000047,IL,202220,49155.72000000001
50000047,IL,202221,41004.03
50000047,IL,202222,37271.03999999999
50000047,IL,202223,48054.62
50000047,IL,202224,54544.649999999994
50000047,IL,202225,50782.25000000005
50000047,IL,202226,51210.25000000002
50000047,IL,202227,40624.66000000002
50000047,IL,202228,85793.32000000004
50000047,IL,202229,84218.0499999999
50000047,IL,202230,78541.29000000004
50000047,IL,202231,71450.12000000007
50000047,IL,202232,61417.97000000013
50000047,IL,202233,71490.25000000004
50000047,IL,202234,78387.11000000007
50000047,IL,202235,65142.01000000005
50000047,IL,202236,72940.35000000003
50000047,IL,202237,81947.92000000011
50000047,IL,202238,62209.31000000003
50000047,IL,202239,67237.64000000003
50000047,IL,202240,56499.67000000004
50000047,IL,202241,61731.37000000009
50000047,IL,202242,67856.21000000004
50000047,IL,202243,68075.64000000006
50000047,IL,202244,60597.840000000026
50000047,IL,202245,62320.190000000046
50000047,IL,202246,74373.75000000007
50000047,IL,202247,90033.63000000005
50000047,IL,202248,77016.9500000001
50000047,IL,202249,52181.520000000026
50000047,IL,202250,49734.780000000035
50000047,IL,202251,53268.16000000001
50000047,IL,202252,45879.759999999995
50000047,IL,202301,46125.050000000025
50000047,IL,202302,49321.50000000003
50000047,IL,202303,52099.89999999995
50000047,IL,202304,49533.65000000007
50000047,IL,202305,54995.529999999984
50000047,IL,202306,56822.420000000035
50000047,IL,202307,56230.05000000006
50000047,IL,202308,52731.28999999999
50000047,IL,202309,59843.370000000075
50000047,IL,202310,72997.01000000007
50000047,IL,202311,53664.700000000026
50000047,IL,202312,60258.24000000003
50000047,IL,202313,60623.35999999999
50000047,IL,202314,57372.48000000001
50000047,IL,202315,58612.17000000007
50000047,IL,202316,94712.65000000002
50000047,IL,202317,72516.17000000006
50000047,IL,202318,70520.71000000002
50000047,IL,202319,68636.03000000004
50000047,IL,202320,72004.43000000002
50000047,IL,202321,76993.15
50000047,IL,202322,98969.45999999996
50000047,IL,202323,94451.64000000001
50000047,IL,202324,96783.03000000009
50000047,IL,202325,99224.0799999999
50000047,IL,202326,91141.58999999998
50000047,IL,202327,102038.77999999998
50000047,IL,202328,80340.37
50000047,IL,202329,81534.36999999998
50000047,IL,202330,83109.90000000002
50000047,IL,202331,90427.18000000007
50000047,IL,202332,91444.87999999998
50000047,IL,202333,79327.76999999993
50000047,IL,202334,81101.34
50000047,IL,202335,82611.31
50000047,IL,202336,84755.09000000003
50000047,IL,202337,20720.999999999993
50000047,IL,202338,14652.809999999996
50000047,IL,202339,11235.349999999999
50000047,IL,202340,9480.159999999996
50000047,IL,202341,9301.439999999999
50000047,IL,202342,11469.299999999992
50000047,IL,202343,11981.71999999999
50000047,IL,202344,12919.45
50000047,IL,202345,17653.359999999997
50000047,IL,202346,26612.15999999999
50000047,IL,202347,24257.49999999999
50000047,IL,202348,31494.86
50000047,IL,202349,29235.51999999998
50000047,IL,202350,28616.06
50000047,IL,202351,30071.29000000001
50000047,IL,202352,29761.060000000012
50000047,IL,202353,31341.050000000014
50000047,IL,202401,36585.27000000001
50000047,IL,202402,37785.90000000001
50000047,IL,202403,41632.460000000014
50000047,IL,202404,45072.53000000002
50000047,IL,202405,45510.87000000003
50000047,IL,202406,46399.07999999999
50000047,IL,202407,40990.319999999985
50000047,IL,202408,36604.66
50000047,IL,202409,41899.56000000002
50000047,IL,202410,8515.950000000003
50000049,TH,201749,2768220.0
50000049,TH,201750,2628540.0
50000049,TH,201751,2547810.0
50000049,TH,201752,2483070.0
50000049,TH,201753,2198640.0
50000049,TH,201801,2257060.0
50000049,TH,201802,2649140.0
50000049,TH,201803,3069950.0
50000049,TH,201804,3019080.0
50000049,TH,201805,3179850.0
50000049,TH,201806,2860470.0
50000049,TH,201807,2787530.0
50000049,TH,201808,2852610.0
50000049,TH,201809,2973690.0
50000049,TH,201810,2958550.0
50000049,TH,201811,3915050.0
50000049,TH,201812,2747070.0
50000049,TH,201813,3068190.0
50000049,TH,201814,2546270.0
50000049,TH,201815,2384070.0
50000049,TH,201816,2328510.0
50000049,TH,201817,2186920.0
50000049,TH,201818,2285200.0
50000049,TH,201819,2393780.0
50000049,TH,201820,2421320.0
50000049,TH,201821,2391970.0
50000049,TH,201822,2201810.0
50000049,TH,201823,2458370.0
50000049,TH,201824,2328550.0
50000049,TH,201825,2408240.0
50000049,TH,201826,2302230.0
50000049,TH,201827,2334070.0
50000049,TH,201828,2359460.0
50000049,TH,201829,2395360.0
50000049,TH,201830,2572800.0
50000049,TH,201831,2409280.0
50000049,TH,201832,1883140.0
50000049,TH,201833,2211520.0
50000049,TH,201834,2427850.0
50000049,TH,201835,2315050.0
50000049,TH,201836,2424960.0
50000049,TH,201837,1972790.0
50000049,TH,201838,2250680.0
50000049,TH,201839,2250440.0
50000049,TH,201840,2291900.0
50000049,TH,201841,2456920.0
50000049,TH,201842,2177680.0
50000049,TH,201843,2537450.0
50000049,TH,201844,2524130.0
50000049,TH,201845,2177050.0
