"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","TOTAL_SALES"
50000065,PY,202201,16740.080000000016
50000065,PY,202202,15972.000000000018
50000065,PY,202203,16801.61000000001
50000065,PY,202204,8730.279999999993
50000065,PY,202205,10370.64
50000065,PY,202206,8500.709999999985
50000065,PY,202207,7851.069999999995
50000065,PY,202208,9528.17
50000065,PY,202209,50993.42000000001
50000065,PY,202210,16945.160000000018
50000065,PY,202211,8658.779999999997
50000065,PY,202212,14826.160000000022
50000065,PY,202213,12048.040000000005
50000065,PY,202214,11792.62
50000065,PY,202215,38068.01000000002
50000065,PY,202216,21443.659999999993
50000065,PY,202217,10781.580000000002
50000065,PY,202218,12800.640000000007
50000065,PY,202219,15517.610000000011
50000065,PY,202220,18495.1
50000065,PY,202221,11773.86
50000065,PY,202222,11657.56
50000065,PY,202223,28728.11999999999
50000065,PY,202224,51225.65000000005
50000065,PY,202225,21709.560000000016
50000065,PY,202226,31371.690000000006
50000065,PY,202227,14566.34999999999
50000065,PY,202228,19183.930000000044
50000065,PY,202229,11306.799999999992
50000065,PY,202230,11783.60000000001
50000065,PY,202231,15955.310000000005
50000065,PY,202232,24025.919999999995
50000065,PY,202233,13611.760000000007
50000065,PY,202234,10245.97
50000065,PY,202235,12723.389999999998
50000065,PY,202236,25035.59999999999
50000065,PY,202237,18935.00000000001
50000065,PY,202238,12963.690000000006
50000065,PY,202239,174628.51000000018
50000065,PY,202240,40216.61000000004
50000065,PY,202241,9815.020000000008
50000065,PY,202242,22333.050000000003
50000065,PY,202243,33624.07000000001
50000065,PY,202244,36346.78999999998
50000065,PY,202245,11672.070000000009
50000065,PY,202246,32108.010000000053
50000065,PY,202247,30191.409999999967
50000065,PY,202248,17304.840000000026
50000065,PY,202249,31364.39999999999
50000065,PY,202250,20337.15999999997
50000065,PY,202251,24419.200000000015
50000065,PY,202252,26222.47
50000065,PY,202301,27757.450000000023
50000065,PY,202302,31443.560000000027
50000065,PY,202303,55467.14999999982
50000065,PY,202304,15840.070000000045
50000065,PY,202305,10674.330000000014
50000065,PY,202306,8507.680000000017
50000065,PY,202307,10705.000000000031
50000065,PY,202308,10843.000000000024
50000065,PY,202309,16307.120000000024
50000065,PY,202310,18530.47000000002
50000065,PY,202311,141960.14999999997
50000065,PY,202312,69633.70999999973
50000065,PY,202313,11653.500000000015
50000065,PY,202314,12598.610000000011
50000065,PY,202315,31897.950000000063
50000065,PY,202316,17424.58000000001
50000065,PY,202317,71331.74999999983
50000065,PY,202318,40492.20999999996
50000065,PY,202319,12040.030000000033
50000065,PY,202320,16863.140000000007
50000065,PY,202321,24399.540000000008
50000065,PY,202322,16520.789999999994
50000065,PY,202323,47935.539999999964
50000065,PY,202324,37047.55000000001
50000065,PY,202325,29229.33999999999
50000065,PY,202326,28654.570000000007
50000065,PY,202327,15723.470000000016
50000065,PY,202328,13727.960000000028
50000065,PY,202329,26161.48000000002
50000065,PY,202330,52909.719999999965
50000065,PY,202331,51613.29999999994
50000065,PY,202332,40792.1999999999
50000065,PY,202333,18302.290000000005
50000065,PY,202334,24798.410000000003
50000065,PY,202335,48537.859999999986
50000065,PY,202336,47487.880000000056
50000065,PY,202337,33743.93000000003
50000065,PY,202338,13791.380000000005
50000065,PY,202339,222040.78000000014
50000065,PY,202340,82744.16999999995
50000065,PY,202341,9767.280000000004
50000065,PY,202342,10718.760000000002
50000065,PY,202343,63287.449999999764
50000065,PY,202344,31737.910000000054
50000065,PY,202345,13204.440000000006
50000065,PY,202346,63369.179999999986
50000065,PY,202347,126699.7000000002
50000065,PY,202348,29430.300000000017
50000065,PY,202349,40368.98000000008
50000065,PY,202350,28770.980000000036
50000065,PY,202351,15090.830000000002
50000065,PY,202352,18462.670000000013
50000065,PY,202353,12366.320000000007
50000065,PY,202401,10812.910000000003
50000065,PY,202402,15500.559999999996
50000065,PY,202403,13463.920000000002
50000065,PY,202404,9312.460000000006
50000065,PY,202405,21437.520000000015
50000065,PY,202406,34785.67000000005
50000065,PY,202407,39436.01000000001
50000065,PY,202408,8027.300000000002
50000065,PY,202409,10374.010000000007
50000065,PY,202410,11994.2
50000065,PY,202411,4755.97
50000065,SV,201749,8398.129999999997
50000065,SV,201750,13926.250000000005
50000065,SV,201751,14759.280000000012
50000065,SV,201752,11916.899999999992
50000065,SV,201753,17208.740000000013
50000065,SV,201801,12084.010000000031
50000065,SV,201802,19296.49000000005
50000065,SV,201803,9963.88000000002
50000065,SV,201804,10508.260000000015
50000065,SV,201805,10595.510000000018
50000065,SV,201806,12691.04000000001
50000065,SV,201807,12632.21000000001
50000065,SV,201808,12499.52000000001
50000065,SV,201809,24734.000000000004
50000065,SV,201810,10281.800000000017
50000065,SV,201811,9889.660000000013
50000065,SV,201812,12459.39000000002
50000065,SV,201813,13079.850000000004
50000065,SV,201814,29517.730000000018
50000065,SV,201815,11423.56000000002
50000065,SV,201816,10430.860000000019
50000065,SV,201817,9315.010000000006
50000065,SV,201818,11124.500000000005
50000065,SV,201819,11226.870000000008
50000065,SV,201820,13494.850000000008
50000065,SV,201821,22906.49999999997
50000065,SV,201822,19676.309999999972
50000065,SV,201823,17034.129999999994
50000065,SV,201824,14597.859999999997
50000065,SV,201825,14699.999999999993
50000065,SV,201826,12954.059999999994
50000065,SV,201827,9961.55000000001
50000065,SV,201828,11790.930000000015
50000065,SV,201829,10253.650000000014
50000065,SV,201830,18971.37000000001
50000065,SV,201831,20958.480000000025
50000065,SV,201832,23300.16999999999
50000065,SV,201833,14323.609999999986
50000065,SV,201834,10466.310000000005
50000065,SV,201835,11910.000000000007
50000065,SV,201836,8937.550000000001
50000065,SV,201837,9104.520000000004
50000065,SV,201838,10123.600000000013
50000065,SV,201839,10858.80000000001
50000065,SV,201840,12160.570000000003
50000065,SV,201841,12193.220000000016
50000065,SV,201842,60661.019999999924
50000065,SV,201843,23757.769999999975
50000065,SV,201844,17117.800000000007
50000065,SV,201845,29140.840000000037
50000065,SV,201846,49908.67000000002
50000065,SV,201847,19344.730000000007
50000065,SV,201848,4361.899999999999
50000065,SV,201849,12213.26999999999
50000065,SV,201850,12407.279999999992
50000065,SV,201851,8617.849999999991
50000065,SV,201852,7924.429999999996
50000065,SV,201901,8137.850000000003
50000065,SV,201902,18484.470000000005
50000065,SV,201903,10643.269999999993
50000065,SV,201904,11146.380000000001
50000065,SV,201905,10973.439999999997
50000065,SV,201906,16083.939999999993
50000065,SV,201907,15005.209999999992
50000065,SV,201908,17453.58
50000065,SV,201909,11819.86
50000065,SV,201910,11337.040000000006
50000065,SV,201911,16192.649999999989
50000065,SV,201912,13173.459999999995
50000065,SV,201913,15814.5
50000065,SV,201914,35619.06000000001
50000065,SV,201915,11784.649999999992
50000065,SV,201916,12355.529999999995
50000065,SV,201917,11104.910000000003
50000065,SV,201918,10328.959999999995
50000065,SV,201919,10823.719999999992
50000065,SV,201920,24336.739999999976
50000065,SV,201921,21321.919999999987
50000065,SV,201922,18544.72999999999
50000065,SV,201923,13844.779999999988
50000065,SV,201924,14945.49999999998
50000065,SV,201925,14469.349999999999
50000065,SV,201926,12739.939999999991
50000065,SV,201927,12041.159999999989
50000065,SV,201928,19699.98000000002
50000065,SV,201929,15027.770000000006
50000065,SV,201930,21045.080000000005
50000065,SV,201931,19579.899999999987
50000065,SV,201932,25109.809999999998
50000065,SV,201933,13895.21
50000065,SV,201934,9185.539999999988
50000065,SV,201935,11280.969999999998
50000065,SV,201936,10458.009999999998
50000065,SV,201937,11791.679999999998
50000065,SV,201938,10263.849999999993
50000065,SV,201939,13748.93
50000065,SV,201940,12675.910000000002
50000065,SV,201941,18913.47000000001
50000065,SV,201942,17016.17000000002
50000065,SV,201943,74692.23000000005
50000065,SV,201944,38383.54000000002
50000065,SV,201945,30420.19000000006
50000065,SV,201946,53491.14000000007
50000065,SV,201947,48757.1300000001
50000065,SV,201948,24100.260000000046
50000065,SV,201949,11722.329999999996
50000065,SV,201950,17667.470000000005
50000065,SV,201951,15221.179999999991
50000065,SV,201952,14378.370000000008
50000065,SV,202001,12516.490000000002
50000065,SV,202002,23903.110000000026
50000065,SV,202003,13222.119999999999
50000065,SV,202004,11579.369999999995
50000065,SV,202005,13160.469999999998
50000065,SV,202006,13246.149999999989
50000065,SV,202007,3712.8299999999954
50000065,SV,202022,655.78
50000065,SV,202023,3330.979999999997
50000065,SV,202024,4103.419999999996
50000065,SV,202025,5789.15
50000065,SV,202026,8128.569999999991
50000065,SV,202027,7753.39999999999
50000065,SV,202028,5022.1600000000035
50000065,SV,202029,4304.129999999998
50000065,SV,202030,46661.36000000003
50000065,SV,202031,31889.629999999994
50000065,SV,202032,13484.61000000001
50000065,SV,202033,14935.299999999992
50000065,SV,202034,13203.889999999976
50000065,SV,202035,12082.439999999991
50000065,SV,202036,10474.819999999983
50000065,SV,202037,16587.280000000002
50000065,SV,202038,18925.75
50000065,SV,202039,60378.159999999996
50000065,SV,202040,11885.759999999991
50000065,SV,202041,17232.390000000003
50000065,SV,202042,16084.65000000001
50000065,SV,202043,87737.67000000004
50000065,SV,202044,38797.98000000002
50000065,SV,202045,40636.57999999999
50000065,SV,202046,52663.56999999997
50000065,SV,202047,63963.42000000003
50000065,SV,202048,22818.68000000001
50000065,SV,202049,14716.62
50000065,SV,202050,18815.50000000002
50000065,SV,202051,14753.630000000005
50000065,SV,202052,11560.539999999997
50000065,SV,202101,12827.259999999995
50000065,SV,202102,24056.39000000002
50000065,SV,202103,15285.500000000004
50000065,SV,202104,12758.700000000003
50000065,SV,202105,12606.05999999999
50000065,SV,202106,14882.029999999999
50000065,SV,202107,13304.459999999992
50000065,SV,202108,67138.93000000001
50000065,SV,202109,30608.44
50000065,SV,202110,10700.959999999988
50000065,SV,202111,9912.190000000008
50000065,SV,202112,13283.16999999998
50000065,SV,202113,17108.149999999965
50000065,SV,202114,43285.41999999997
50000065,SV,202115,30808.429999999986
50000065,SV,202116,14449.490000000009
50000065,SV,202117,12799.559999999996
50000065,SV,202118,12776.800000000012
50000065,SV,202119,12694.26
50000065,SV,202120,35020.69000000004
50000065,SV,202121,25096.520000000004
50000065,SV,202122,30855.850000000002
50000065,SV,202123,15879.91000000001
50000065,SV,202124,14897.219999999994
50000065,SV,202125,14020.21999999999
50000065,SV,202126,12696.12
50000065,SV,202127,15490.5
50000065,SV,202128,37161.62000000001
50000065,SV,202129,30447.97000000003
50000065,SV,202130,39592.570000000014
50000065,SV,202131,36461.84999999996
50000065,SV,202132,10211.160000000005
50000065,SV,202133,18525.74000000002
50000065,SV,202134,12053.759999999997
50000065,SV,202135,13150.66
50000065,SV,202136,11653.25999999998
50000065,SV,202137,13332.659999999996
50000065,SV,202138,15571.51999999999
50000065,SV,202139,139984.3300000002
50000065,SV,202140,15411.45
50000065,SV,202141,15205.039999999997
50000065,SV,202142,14832.700000000019
50000065,SV,202143,76355.19999999997
50000065,SV,202144,48243.38999999998
50000065,SV,202145,37051.21999999999
50000065,SV,202146,41265.65999999998
50000065,SV,202147,55275.399999999856
50000065,SV,202148,23032.17000000003
50000065,SV,202149,14834.630000000016
50000065,SV,202150,15486.379999999996
50000065,SV,202151,18552.239999999998
50000065,SV,202152,13182.599999999993
50000065,SV,202201,14111.59
50000065,SV,202202,18326.50999999996
50000065,SV,202203,22794.34999999997
50000065,SV,202204,12770.659999999976
50000065,SV,202205,11855.959999999981
50000065,SV,202206,12728.229999999987
50000065,SV,202207,11203.449999999979
50000065,SV,202208,15046.669999999996
50000065,SV,202209,121164.2400000002
50000065,SV,202210,38040.939999999915
50000065,SV,202211,12108.120000000003
50000065,SV,202212,11767.360000000004
50000065,SV,202213,12279.459999999994
50000065,SV,202214,31306.149999999998
50000065,SV,202215,40207.10000000001
50000065,SV,202216,10815.170000000006
50000065,SV,202217,12612.48999999999
50000065,SV,202218,11095.75999999999
50000065,SV,202219,11203.749999999993
50000065,SV,202220,14781.509999999987
50000065,SV,202221,12931.439999999988
50000065,SV,202222,15143.150000000001
50000065,SV,202223,22243.110000000022
50000065,SV,202224,34081.43000000002
50000065,SV,202225,19334.109999999993
50000065,SV,202226,13992.150000000012
50000065,SV,202227,15375.019999999997
50000065,SV,202228,51315.159999999945
50000065,SV,202229,46438.46999999998
50000065,SV,202230,14137.37000000001
50000065,SV,202231,43778.949999999975
50000065,SV,202232,26190.759999999987
50000065,SV,202233,14364.309999999985
50000065,SV,202234,11457.989999999996
50000065,SV,202235,11309.15
50000065,SV,202236,12046.409999999989
50000065,SV,202237,10257.89
50000065,SV,202238,15902.219999999985
50000065,SV,202239,111246.67000000022
50000065,SV,202240,48638.22000000004
50000065,SV,202241,15454.550000000014
50000065,SV,202242,15813.140000000012
50000065,SV,202243,57741.64999999998
50000065,SV,202244,22395.029999999948
50000065,SV,202245,26750.619999999966
50000065,SV,202246,101282.24000000024
50000065,SV,202247,88167.31000000035
50000065,SV,202248,28790.579999999973
50000065,SV,202249,24464.589999999956
50000065,SV,202250,17615.53999999998
50000065,SV,202251,12698.379999999986
50000065,SV,202252,29022.570000000032
50000065,SV,202301,26619.319999999978
50000065,SV,202302,22874.75999999999
50000065,SV,202303,23542.66
50000065,SV,202304,11618.800000000003
50000065,SV,202305,15494.169999999996
50000065,SV,202306,12195.549999999988
50000065,SV,202307,14533.139999999983
50000065,SV,202308,19454.219999999976
50000065,SV,202309,13278.51999999999
50000065,SV,202310,14481.479999999978
50000065,SV,202311,176002.13000000012
50000065,SV,202312,38770.37000000009
50000065,SV,202313,13539.53999999999
50000065,SV,202314,22230.49999999997
50000065,SV,202315,28961.149999999936
50000065,SV,202316,14693.949999999999
50000065,SV,202317,18038.97999999999
50000065,SV,202318,15016.480000000007
50000065,SV,202319,12956.609999999991
50000065,SV,202320,14793.839999999998
50000065,SV,202321,42345.8299999999
50000065,SV,202322,30162.049999999956
50000065,SV,202323,26907.639999999956
50000065,SV,202324,69439.03000000001
50000065,SV,202325,17847.279999999995
50000065,SV,202326,11601.720000000001
50000065,SV,202327,19735.15999999997
50000065,SV,202328,13138.129999999992
50000065,SV,202329,21012.18999999996
50000065,SV,202330,13875.869999999986
50000065,SV,202331,60053.000000000015
50000065,SV,202332,37831.500000000015
50000065,SV,202333,15289.979999999985
50000065,SV,202334,14594.609999999984
50000065,SV,202335,14134.739999999987
50000065,SV,202336,14535.649999999989
50000065,SV,202337,14122.219999999992
50000065,SV,202338,15580.909999999996
50000065,SV,202339,169695.86000000016
50000065,SV,202340,73025.08000000002
50000065,SV,202341,15920.809999999996
50000065,SV,202342,17637.859999999986
50000065,SV,202343,76435.22000000013
50000065,SV,202344,35735.42000000001
50000065,SV,202345,25020.520000000004
50000065,SV,202346,40265.919999999984
50000065,SV,202347,67038.66000000003
50000065,SV,202348,29290.90999999999
50000065,SV,202349,21924.62999999998
50000065,SV,202350,13509.009999999995
50000065,SV,202351,23192.3
50000065,SV,202352,23091.829999999994
50000065,SV,202353,9372.28
50000065,SV,202401,12864.57
50000065,SV,202402,18884.549999999985
50000065,SV,202403,10381.830000000002
50000065,SV,202404,10476.600000000008
50000065,SV,202405,11715.060000000007
50000065,SV,202406,10592.22
50000065,SV,202407,11396.679999999997
50000065,SV,202408,13227.130000000001
50000065,SV,202409,11499.83999999999
50000065,SV,202410,11562.260000000002
50000065,SV,202411,3321.64
50000065,UY,202143,4606.16
50000065,UY,202144,26848.629999999965
50000065,UY,202145,16185.890000000018
50000065,UY,202146,78084.40000000001
50000065,UY,202147,95448.0999999999
50000065,UY,202148,27759.879999999976
50000065,UY,202149,30383.220000000063
50000065,UY,202150,19722.200000000026
50000065,UY,202151,28883.83000000002
50000065,UY,202152,25888.860000000008
50000065,UY,202201,22701.420000000035
50000065,UY,202202,20385.980000000003
50000065,UY,202203,19927.090000000004
50000065,UY,202204,17487.260000000028
50000065,UY,202205,16542.01000000001
50000065,UY,202206,15566.000000000004
50000065,UY,202207,12344.600000000002
50000065,UY,202208,13476.179999999993
50000065,UY,202209,32666.970000000118
50000065,UY,202210,23895.42000000006
50000065,UY,202211,15041.610000000008
50000065,UY,202212,15265.849999999988
50000065,UY,202213,9465.71
50000065,UY,202214,11151.249999999995
50000065,UY,202215,25507.17000000004
50000065,UY,202216,10772.880000000014
50000065,UY,202217,9238.389999999998
50000065,UY,202218,8728.820000000003
50000065,UY,202219,22018.93999999998
50000065,UY,202220,19764.90999999996
50000065,UY,202221,15929.079999999954
50000065,UY,202222,13640.639999999989
50000065,UY,202223,24603.170000000006
50000065,UY,202224,20769.269999999986
50000065,UY,202225,16240.779999999984
50000065,UY,202226,12322.249999999984
50000065,UY,202227,13085.039999999997
50000065,UY,202228,21038.790000000026
50000065,UY,202229,12930.850000000017
50000065,UY,202230,10242.519999999997
50000065,UY,202231,13856.360000000013
50000065,UY,202232,16521.980000000018
50000065,UY,202233,13756.049999999996
50000065,UY,202234,17429.85999999998
50000065,UY,202235,13394.469999999987
50000065,UY,202236,16673.559999999983
50000065,UY,202237,15658.190000000006
50000065,UY,202238,13270.070000000007
50000065,UY,202239,30860.13999999997
50000065,UY,202240,55459.229999999785
50000065,UY,202241,15424.039999999992
50000065,UY,202242,15802.049999999988
50000065,UY,202243,31655.36999999998
50000065,UY,202244,29614.00000000004
50000065,UY,202245,31537.90000000005
50000065,UY,202246,48960.250000000175
50000065,UY,202247,73337.64000000003
50000065,UY,202248,20444.429999999997
50000065,UY,202249,30658.43
50000065,UY,202250,28622.779999999995
50000065,UY,202251,26110.110000000022
50000065,UY,202252,29372.120000000046
50000065,UY,202301,27218.340000000022
50000065,UY,202302,28416.970000000038
50000065,UY,202303,24610.689999999988
50000065,UY,202304,12472.190000000019
50000065,UY,202305,12239.78000000001
50000065,UY,202306,15786.390000000003
50000065,UY,202307,16246.470000000007
50000065,UY,202308,19976.360000000033
50000065,UY,202309,15634.25
50000065,UY,202310,18235.260000000006
50000065,UY,202311,49345.449999999946
50000065,UY,202312,52987.13999999982
50000065,UY,202313,18278.73000000001
50000065,UY,202314,11345.039999999997
50000065,UY,202315,29754.750000000036
50000065,UY,202316,16571.390000000003
50000065,UY,202317,14996.500000000022
50000065,UY,202318,16340.590000000022
50000065,UY,202319,24953.819999999967
50000065,UY,202320,15533.870000000003
50000065,UY,202321,36540.21999999996
50000065,UY,202322,17751.900000000016
50000065,UY,202323,21494.580000000034
50000065,UY,202324,33798.940000000024
50000065,UY,202325,23276.620000000028
50000065,UY,202326,15010.96
50000065,UY,202327,14933.419999999986
50000065,UY,202328,19550.359999999964
50000065,UY,202329,15122.050000000017
50000065,UY,202330,12037.63
50000065,UY,202331,24280.439999999995
50000065,UY,202332,44533.90000000004
50000065,UY,202333,16353.45999999999
50000065,UY,202334,14861.750000000015
50000065,UY,202335,16233.340000000007
50000065,UY,202336,21711.72999999999
50000065,UY,202337,19191.059999999994
50000065,UY,202338,15563.950000000008
50000065,UY,202339,76002.08999999988
50000065,UY,202340,44691.959999999955
50000065,UY,202341,14568.120000000004
50000065,UY,202342,13217.840000000002
50000065,UY,202343,45208.03000000007
50000065,UY,202344,42463.68999999998
50000065,UY,202345,38478.89999999998
50000065,UY,202346,40177.360000000015
50000065,UY,202347,84401.73000000008
50000065,UY,202348,35063.24999999996
50000065,UY,202349,67950.18000000002
50000065,UY,202350,45180.89000000005
50000065,UY,202351,40594.86999999998
50000065,UY,202352,34787.05000000002
50000065,UY,202353,29200.289999999986
50000065,UY,202401,34165.83
50000065,UY,202402,37647.91999999996
50000065,UY,202403,24635.750000000007
50000065,UY,202404,22649.630000000012
50000065,UY,202405,31549.410000000014
50000065,UY,202406,29853.43000000002
50000065,UY,202407,23543.38
50000065,UY,202408,30339.680000000015
50000065,UY,202409,30857.390000000003
50000065,UY,202410,33280.770000000004
50000065,UY,202411,10873.029999999999
50000065,VE,201749,24421.99999999999
50000065,VE,201750,5993.220000000003
50000065,VE,201751,3190.570000000003
50000065,VE,201752,2250.430000000001
50000065,VE,201801,3184.5899999999974
50000065,VE,201804,2526.019999999999
50000065,VE,201805,3652.480000000001
50000065,VE,201806,3309.270000000001
50000065,VE,201807,2859.7500000000005
50000065,VE,201808,5531.860000000004
50000065,VE,201809,1612.3400000000004
50000065,VE,201810,2927.529999999998
50000065,VE,201811,1174.4899999999998
50000065,VE,201812,1240.0800000000004
50000065,VE,201813,217.56
50000065,VE,201814,943.39
50000065,VE,201816,28105.21
50000065,VE,201817,32482.66000000004
50000065,VE,201818,27121.61999999993
50000065,VE,201819,13363.519999999937
50000065,VE,201820,12972.050000000057
50000065,VE,201821,1114.3299999999997
50000065,VE,201822,29092.87999999993
50000065,VE,201823,24631.029999999904
50000065,VE,201824,32810.820000000174
50000065,VE,201825,36040.3699999999
50000065,VE,201827,33918.34999999989
50000065,VE,201828,44070.929999999964
50000065,VE,201829,15432.530000000028
50000065,VE,201830,26579.680000000004
50000065,VE,201831,30887.740000000063
50000065,VE,201832,46100.44999999982
50000065,VE,201833,26723.680000000088
50000065,VE,201834,31260.84000000009
50000065,VE,201835,25092.409999999996
50000065,VE,201836,30286.549999999876
50000065,VE,201837,58537.26000000002
50000065,VE,201838,52441.170000000086
50000065,VE,201839,38754.07999999988
50000065,VE,201840,25264.959999999875
50000065,VE,201841,36106.10999999982
50000065,VE,201842,35630.369999999966
50000065,VE,201843,32834.54000000007
50000065,VE,201844,31306.70999999993
50000065,VE,201845,46300.67000000008
50000065,VE,201846,50490.34000000019
50000065,VE,201849,22649.679999999986
50000065,VE,201850,13569.270000000013
50000065,VE,201851,8776.960000000014
50000065,VE,201852,6072.239999999998
50000065,VE,201901,5148.1199999999935
50000065,VE,201902,5121.529999999998
50000065,VE,201903,32084.2699999999
50000065,VE,201904,38204.63999999999
50000065,VE,201905,27689.37999999985
50000065,VE,201906,24666.300000000017
50000065,VE,201907,27767.70999999991
50000065,VE,201908,30641.29000000003
50000065,VE,201909,77526.09999999983
50000065,VE,201910,49864.859999999964
50000065,VE,201911,51495.599999999875
50000065,VE,201912,59171.34999999984
50000065,VE,201913,38986.19999999957
50000065,VE,201914,67321.2000000002
50000065,VE,201915,47040.1500000001
50000065,VE,201916,58151.75999999992
50000065,VE,201917,57601.20999999984
50000065,VE,201918,48573.52000000011
50000065,VE,201919,55777.190000000315
50000065,VE,201920,61416.52999999997
50000065,VE,201921,60303.15999999967
50000065,VE,201922,55121.43999999997
50000065,VE,201923,72297.66999999972
50000065,VE,201924,62179.00000000017
50000065,VE,201925,63905.08000000039
50000065,VE,201926,57985.91000000018
50000065,VE,201927,52222.25000000005
50000065,VE,201928,182367.13999999937
50000065,VE,201929,228932.63999999996
50000065,VE,201930,133901.399999998
50000065,VE,201931,145174.7700000017
50000065,VE,201932,163460.87000000227
50000065,VE,201933,173320.39000000153
50000065,VE,201934,161177.65999999922
50000065,VE,201935,141098.37000000087
50000065,VE,201936,140204.86000000045
50000065,VE,201937,148278.6700000004
50000065,VE,201938,137192.09000000104
50000065,VE,201939,147955.73000000085
50000065,VE,201940,136968.96000000086
50000065,VE,201941,156850.74999999892
50000065,VE,201942,154041.80999999848
50000065,VE,201943,159248.88000000134
50000065,VE,201944,88810.35999999991
50000065,VE,201945,90904.29999999978
50000065,VE,201946,135587.06000000064
50000065,VE,201947,105699.19000000037
50000065,VE,201948,79400.85000000003
50000065,VE,201949,97720.71999999999
50000065,VE,201950,89271.54999999983
50000065,VE,201951,108548.43000000034
50000065,VE,201952,103388.58000000007
50000065,VE,202001,121562.88000000038
50000065,VE,202002,161640.1799999998
50000065,VE,202003,158862.5400000003
50000065,VE,202004,196151.66999999908
50000065,VE,202005,189730.89000000036
50000065,VE,202006,172248.90000000043
50000065,VE,202007,43600.35000000018
50000065,VE,202020,107141.06
50000065,VE,202021,18390.0
50000065,VE,202022,100450.90000000001
50000065,VE,202023,16765.399999999994
50000065,VE,202024,166132.34000000014
50000065,VE,202025,191375.9
50000065,VE,202026,163909.0
50000065,VE,202027,187520.59
50000065,VE,202028,219042.5200000006
50000065,VE,202029,215504.79999999976
50000065,VE,202030,231381.0
50000065,VE,202031,266186.40999999887
50000065,VE,202032,253835.05
50000065,VE,202033,244256.13
50000065,VE,202034,247096.66
50000065,VE,202035,272941.9199999971
50000065,VE,202036,304613.3199999985
50000065,VE,202037,312396.17000000307
50000065,VE,202038,317118.0699999969
50000065,VE,202039,349960.0799999982
50000065,VE,202040,416168.37000000064
50000065,VE,202041,459963.25999999815
50000065,VE,202042,481591.18000000017
50000065,VE,202043,542354.5799999998
50000065,VE,202044,310079.6799999972
50000065,VE,202045,327520.44999999984
50000065,VE,202046,402855.86000000074
50000065,VE,202047,418586.6699999963
50000065,VE,202048,259046.86999999883
50000065,VE,202049,174510.17
50000065,VE,202050,198336.24
50000065,VE,202051,195334.63999999996
50000065,VE,202052,204879.22000000026
50000065,VE,202101,191319.03
50000065,VE,202102,329342.8000000011
50000065,VE,202103,285643.9799999982
50000065,VE,202104,233092.75999999983
50000065,VE,202105,322531.6599999974
50000065,VE,202106,296289.28000000014
50000065,VE,202107,294586.1700000004
50000065,VE,202108,152425.67000000013
50000065,VE,202109,144188.45
50000065,VE,202110,295045.73
50000065,VE,202111,500884.15999999887
50000065,VE,202112,464713.7499999998
50000065,VE,202113,531178.71
50000065,VE,202114,522667.50000000023
50000065,VE,202115,534868.4999999997
50000065,VE,202116,459878.25000000023
50000065,VE,202117,496215.9899999995
50000065,VE,202118,523515.2000000009
50000065,VE,202119,502311.46999999974
50000065,VE,202120,503165.25999999995
50000065,VE,202121,554761.570000001
50000065,VE,202122,520936.0199999996
50000065,VE,202123,236346.03000000026
50000065,VE,202124,122673.98000000011
50000065,VE,202125,132477.25000000026
50000065,VE,202126,122892.00000000013
50000065,VE,202127,141231.68000000002
50000065,VE,202128,144708.55999999988
50000065,VE,202129,147607.69000000006
50000065,VE,202130,138718.12999999977
50000065,VE,202131,154902.0299999998
50000065,VE,202132,145604.0000000003
50000065,VE,202133,137669.43999999994
50000065,VE,202134,116536.53999999996
50000065,VE,202135,129034.22999999995
50000065,VE,202136,118034.27000000014
50000065,VE,202137,124052.72000000018
50000065,VE,202138,117118.34000000001
50000065,VE,202139,158425.78999999963
50000065,VE,202140,138248.60999999978
50000065,VE,202141,163833.98999999947
50000065,VE,202142,150279.07999999978
50000065,VE,202143,166504.8399999996
50000065,VE,202144,149526.25999999966
50000065,VE,202145,216080.98999999985
50000065,VE,202146,261461.92999999956
50000065,VE,202147,333227.5299999957
50000065,VE,202148,166739.83999999857
50000065,VE,202149,145113.61999999927
50000065,VE,202150,136672.33999999968
50000065,VE,202151,143030.22999999978
50000065,VE,202152,131448.129999999
50000065,VE,202201,132230.44999999975
50000065,VE,202202,155668.6499999992
50000065,VE,202203,178517.3099999983
50000065,VE,202204,141512.7299999993
50000065,VE,202205,128867.6899999991
50000065,VE,202206,123642.00999999934
50000065,VE,202207,125670.08999999928
50000065,VE,202208,157708.32999999903
50000065,VE,202209,262478.97999999963
50000065,VE,202210,120146.90000000002
50000065,VE,202211,132298.41999999952
50000065,VE,202212,126529.93999999996
50000065,VE,202213,133084.84999999998
50000065,VE,202214,198050.78999999896
50000065,VE,202215,138341.52999999962
50000065,VE,202216,122001.01999999984
50000065,VE,202217,110737.13999999966
50000065,VE,202218,106517.49999999993
50000065,VE,202219,117596.3799999998
50000065,VE,202220,107626.1299999998
50000065,VE,202221,107979.89000000001
50000065,VE,202222,119679.03999999979
50000065,VE,202223,129925.34999999974
50000065,VE,202224,134974.4499999998
50000065,VE,202225,128257.63999999985
50000065,VE,202226,129784.36999999978
50000065,VE,202227,124285.8699999997
50000065,VE,202228,126073.5399999998
50000065,VE,202229,129821.90999999958
50000065,VE,202230,128154.84999999973
50000065,VE,202231,123187.05999999974
50000065,VE,202232,124001.5599999998
50000065,VE,202233,126857.47999999972
