"PTNR_REGIONAL_MASTER_CD","COUNTRY_CD","YEARWEEK","SALESLOCALCURRENCY","LOCALCURRENCYCONVERSIONRATE"
50000031,UY,202309,48618.130000000005,1.0
50000031,UY,202310,66489.65,1.0
50000031,UY,202311,46192.4,1.0
50000031,UY,202312,41477.749999999985,1.0
50000031,UY,202313,37845.399999999994,1.0
50000031,UY,202314,36057.149999999994,1.0
50000031,UY,202315,32716.349999999966,1.0
50000031,UY,202316,34482.13000000003,1.0
50000031,UY,202317,58748.55000000005,1.0
50000031,UY,202318,56633.84999999999,1.0
50000031,UY,202319,42383.33999999999,1.0
50000031,UY,202320,40629.25,1.0
50000031,UY,202321,31840.350000000006,1.0
50000031,UY,202322,51776.85000000022,1.0
50000031,UY,202323,52793.699999999975,1.0
50000031,UY,202324,52972.05000000002,1.0
50000031,UY,202325,51404.80000000004,1.0
50000031,UY,202326,43835.030000000224,1.0
50000031,UY,202327,34133.45000000001,1.0
50000031,UY,202328,31820.1,1.0
50000031,UY,202329,35657.95000000001,1.0
50000031,UY,202330,37460.95000000001,1.0
50000031,UY,202331,22946.800000000003,1.0
50000031,UY,202332,39778.6,1.0
50000031,UY,202333,38891.149999999994,1.0
50000031,UY,202334,37560.399999999994,1.0
50000031,UY,202335,28664.219999999998,1.0
50000031,UY,202336,27491.8,1.0
50000031,UY,202337,24975.15,1.0
50000031,UY,202338,34128.15,1.0
50000031,UY,202339,17037.2,1.0
50000031,UY,202340,13278.800000000001,1.0
50000031,UY,202341,18367.7,1.0
50000031,UY,202342,66707.3,1.0
50000031,UY,202343,85675.15000000001,1.0
50000031,UY,202344,55972.1,1.0
50000031,UY,202345,36511.299999999996,1.0
50000031,UY,202346,19368.05,1.0
50000031,UY,202347,30395.5,1.0
50000031,UY,202348,99739.5,1.0
50000031,UY,202349,51977.4,1.0
50000031,UY,202350,48717.100000000006,1.0
50000031,UY,202351,43948.45,1.0
50000031,UY,202352,65709.4,1.0
50000031,UY,202353,18763.75,1.0
50000031,UY,202401,18811.2,1.0
50000031,UY,202402,42784.20000000001,1.0
50000031,UY,202403,36189.2,1.0
50000031,UY,202404,44044.7,1.0
50000031,UY,202405,68309.29999999999,1.0
50000031,UY,202406,36898.6,1.0
50000031,UY,202407,46282.5,1.0
50000031,UY,202408,65609.14,1.0
50000031,UY,202409,29591.8,1.0
50000031,VG,201749,7229.2,1.0
50000031,VG,201750,7229.199999999999,1.0
50000031,VG,201751,7229.199999999999,1.0
50000031,VG,201752,7229.199999999999,1.0
50000031,VG,201753,7229.199999999999,1.0
50000031,VG,201801,2169.75,1.0
50000031,VG,201802,2169.75,1.0
50000031,VG,201803,2169.75,1.0
50000031,VG,201804,2169.75,1.0
50000031,VG,201805,2609.199999999999,1.0
50000031,VG,201806,2609.2000000000003,1.0
50000031,VG,201807,2609.199999999999,1.0
50000031,VG,201808,2609.2000000000003,1.0
50000031,VG,201809,2609.199999999999,1.0
50000031,VG,201810,5324.0,1.0
50000031,VG,201811,5324.0,1.0
50000031,VG,201812,5324.0,1.0
50000031,VG,201813,5324.0,1.0
50000031,VG,201814,2847.0,1.0
50000031,VG,201815,2847.0,1.0
50000031,VG,201816,2847.0,1.0
50000031,VG,201817,2847.0,1.0
50000031,VG,201818,2260.0,1.0
50000031,VG,201819,2260.0,1.0
50000031,VG,201820,2260.0,1.0
50000031,VG,201821,2260.0,1.0
50000031,VG,201822,2260.0,1.0
50000031,VG,201823,6265.0,1.0
50000031,VG,201824,6266.75,1.0
50000031,VG,201825,6266.75,1.0
50000031,VG,201826,6266.75,1.0
50000031,VG,201827,3058.0,1.0
50000031,VG,201828,3058.0,1.0
50000031,VG,201829,3058.0,1.0
50000031,VG,201830,3058.0,1.0
50000031,VG,201831,2021.8000000000004,1.0
50000031,VG,201832,2021.8000000000004,1.0
50000031,VG,201833,2021.7999999999997,1.0
50000031,VG,201834,2021.8000000000004,1.0
50000031,VG,201835,2021.7999999999997,1.0
50000031,VG,201836,1.0,1.0
50000031,VG,201837,1.0,1.0
50000031,VG,201838,1.0,1.0
50000031,VG,201839,1.0,1.0
50000031,VG,201840,4532.0,1.0
50000031,VG,201841,4529.25,1.0
50000031,VG,201842,4529.25,1.0
50000031,VG,201843,4529.25,1.0
50000031,VG,201844,3222.9999999999995,1.0
50000031,VG,201845,3220.7999999999997,1.0
50000031,VG,201846,3220.7999999999997,1.0
50000031,VG,201847,3220.7999999999993,1.0
50000031,VG,201848,3220.7999999999993,1.0
50000031,VG,201849,3377.0,1.0
50000031,VG,201850,3374.25,1.0
50000031,VG,201851,3374.25,1.0
50000031,VG,201852,3374.25,1.0
50000031,VG,201901,3281.25,1.0
50000031,VG,201902,3281.25,1.0
50000031,VG,201903,3281.25,1.0
50000031,VG,201904,3281.25,1.0
50000031,VG,201905,2486.6,1.0
50000031,VG,201906,2486.6,1.0
50000031,VG,201907,2486.6,1.0
50000031,VG,201908,2486.6,1.0
50000031,VG,201909,2486.6,1.0
50000031,VG,201910,3524.75,1.0
50000031,VG,201911,3524.75,1.0
50000031,VG,201912,3524.75,1.0
50000031,VG,201913,3524.75,1.0
50000031,VG,201914,3069.5,1.0
50000031,VG,201915,3069.5,1.0
50000031,VG,201916,3069.5,1.0
50000031,VG,201917,3069.5,1.0
50000031,VG,201918,2420.0,1.0
50000031,VG,201919,2420.0,1.0
50000031,VG,201920,2420.0,1.0
50000031,VG,201921,2420.0,1.0
50000031,VG,201922,2420.0,1.0
50000031,VG,201923,3555.0,1.0
50000031,VG,201924,3555.0,1.0
50000031,VG,201925,3555.0,1.0
50000031,VG,201926,3555.0,1.0
50000031,VG,201931,3011.6,1.0
50000031,VG,201932,3011.6,1.0
50000031,VG,201933,3011.6,1.0
50000031,VG,201934,3011.6,1.0
50000031,VG,201935,3011.6,1.0
50000031,VG,201936,4042.51,1.0
50000031,VG,201937,4042.51,1.0
50000031,VG,201938,4042.51,1.0
50000031,VG,201939,4042.51,1.0
50000031,VG,201940,6241.51,1.0
50000031,VG,201941,6241.51,1.0
50000031,VG,201942,6241.51,1.0
50000031,VG,201943,6241.51,1.0
50000031,VG,201949,6675.88,1.0
50000031,VG,201950,6675.88,1.0
50000031,VG,201951,6675.88,1.0
50000031,VG,201952,6675.88,1.0
50000031,VG,202001,3206.88,1.0
50000031,VG,202002,3206.88,1.0
50000031,VG,202003,3206.88,1.0
50000031,VG,202004,3206.88,1.0
50000031,VG,202005,882.2,1.0
50000031,VG,202006,882.2,1.0
50000031,VG,202007,882.2,1.0
50000031,VG,202008,882.2,1.0
50000031,VG,202009,882.2,1.0
50000031,VG,202010,1125.1399999999999,1.0
50000031,VG,202011,1125.1399999999999,1.0
50000031,VG,202012,1125.1399999999999,1.0
50000031,VG,202013,1125.1399999999999,1.0
50000031,VG,202014,1095.38,1.0
50000031,VG,202015,1095.38,1.0
50000031,VG,202016,1095.38,1.0
50000031,VG,202017,1095.38,1.0
50000031,VG,202018,860.8000000000002,1.0
50000031,VG,202019,860.8000000000002,1.0
50000031,VG,202020,860.8000000000002,1.0
50000031,VG,202021,860.8000000000002,1.0
50000031,VG,202022,860.8000000000002,1.0
50000031,VG,202023,1067.0,1.0
50000031,VG,202024,1067.0,1.0
50000031,VG,202025,1067.0,1.0
50000031,VG,202026,1067.0,1.0
50000031,VG,202027,1078.0,1.0
50000031,VG,202028,1078.0,1.0
50000031,VG,202029,1078.0,1.0
50000031,VG,202030,1078.0,1.0
50000031,VG,202031,1227.6,1.0
50000031,VG,202032,1227.6,1.0
50000031,VG,202033,1227.6,1.0
50000031,VG,202034,1227.6,1.0
50000031,VG,202035,1227.6,1.0
50000031,VG,202036,4749.25,1.0
50000031,VG,202037,4749.25,1.0
50000031,VG,202038,4749.25,1.0
50000031,VG,202039,4749.25,1.0
50000031,VG,202040,5516.5,1.0
50000031,VG,202041,5516.5,1.0
50000031,VG,202042,5516.5,1.0
50000031,VG,202043,5516.5,1.0
50000031,VG,202044,4606.8,1.0
50000031,VG,202045,4606.8,1.0
50000031,VG,202046,4606.8,1.0
50000031,VG,202047,4606.8,1.0
50000031,VG,202048,4606.8,1.0
50000031,VI,201749,11444.400000000001,1.0
50000031,VI,201750,11444.4,1.0
50000031,VI,201751,11444.400000000001,1.0
50000031,VI,201752,11444.4,1.0
50000031,VI,201753,11444.4,1.0
50000031,VI,201801,8951.25,1.0
50000031,VI,201802,8951.25,1.0
50000031,VI,201803,8951.25,1.0
50000031,VI,201804,8951.25,1.0
50000031,VI,201805,5491.200000000001,1.0
50000031,VI,201806,5491.200000000001,1.0
50000031,VI,201807,5491.2,1.0
50000031,VI,201808,5491.200000000001,1.0
50000031,VI,201809,5491.200000000001,1.0
50000031,VI,201810,10491.25,1.0
50000031,VI,201811,10491.25,1.0
50000031,VI,201812,10491.25,1.0
50000031,VI,201813,10491.25,1.0
50000031,VI,201814,9983.75,1.0
50000031,VI,201815,9985.75,1.0
50000031,VI,201816,9985.75,1.0
50000031,VI,201817,9985.75,1.0
50000031,VI,201818,3305.2,1.0
50000031,VI,201819,3305.2,1.0
50000031,VI,201820,3305.2,1.0
50000031,VI,201821,4.0,1.0
50000031,VI,201822,4.0,1.0
50000031,VI,201823,4.0,1.0
50000031,VI,201824,4.0,1.0
50000031,VI,201825,4.0,1.0
50000031,VI,201826,3.0,1.0
50000031,VI,201827,3.0,1.0
50000031,VI,201828,3.0,1.0
50000031,VI,201829,3.0,1.0
50000031,VI,201830,3.0,1.0
50000031,VI,201831,3.0,1.0
50000031,VI,201832,3.0,1.0
50000031,VI,201833,3.0,1.0
50000031,VI,201834,3.0,1.0
50000031,VI,201835,3.0,1.0
50000031,VI,201836,6065.75,1.0
50000031,VI,201837,6065.75,1.0
50000031,VI,201838,6065.75,1.0
50000031,VI,201839,6065.75,1.0
50000031,VI,201840,10623.5,1.0
50000031,VI,201841,10535.75,1.0
50000031,VI,201842,10535.75,1.0
50000031,VI,201843,10535.75,1.0
50000031,VI,201844,10860.2,1.0
50000031,VI,201845,10790.0,1.0
50000031,VI,201846,10790.0,1.0
50000031,VI,201847,10790.0,1.0
50000031,VI,201848,10790.0,1.0
50000031,VI,201849,2985.25,1.0
50000031,VI,201850,2866.25,1.0
50000031,VI,201851,2866.25,1.0
50000031,VI,201852,2866.25,1.0
50000031,VI,201901,10230.0,1.0
50000031,VI,201902,10230.0,1.0
50000031,VI,201903,10230.0,1.0
50000031,VI,201904,10230.0,1.0
50000031,VI,201905,6505.8,1.0
50000031,VI,201906,6505.8,1.0
50000031,VI,201907,6505.8,1.0
50000031,VI,201908,6505.8,1.0
50000031,VI,201909,6505.8,1.0
50000031,VI,201910,10331.75,1.0
50000031,VI,201911,10331.75,1.0
50000031,VI,201912,10331.75,1.0
50000031,VI,201913,10331.75,1.0
50000031,VI,201914,9733.0,1.0
50000031,VI,201915,9733.0,1.0
50000031,VI,201916,9733.0,1.0
50000031,VI,201917,9733.0,1.0
50000031,VI,201918,7084.799999999999,1.0
50000031,VI,201919,7084.8,1.0
50000031,VI,201920,7084.799999999999,1.0
50000031,VI,201921,7084.8,1.0
50000031,VI,201922,7084.799999999999,1.0
50000031,VI,201923,10183.75,1.0
50000031,VI,201924,10183.75,1.0
50000031,VI,201925,10183.75,1.0
50000031,VI,201926,10183.75,1.0
50000031,VI,201927,10690.0,1.0
50000031,VI,201928,10690.0,1.0
50000031,VI,201929,10690.0,1.0
50000031,VI,201930,10690.0,1.0
50000031,VI,201931,9305.0,1.0
50000031,VI,201932,9305.0,1.0
50000031,VI,201933,9305.0,1.0
50000031,VI,201934,9305.0,1.0
50000031,VI,201935,9305.0,1.0
50000031,VI,201936,16455.0,1.0
50000031,VI,201937,16455.0,1.0
50000031,VI,201938,16455.0,1.0
50000031,VI,201939,16455.0,1.0
50000031,VI,201940,21199.75,1.0
50000031,VI,201941,21199.75,1.0
50000031,VI,201942,21199.75,1.0
50000031,VI,201943,21199.75,1.0
50000031,VI,201944,21639.800000000003,1.0
50000031,VI,201945,21639.800000000003,1.0
50000031,VI,201946,21639.8,1.0
50000031,VI,201947,21639.8,1.0
50000031,VI,201948,21639.800000000003,1.0
50000031,VI,201949,25876.510000000002,1.0
50000031,VI,201950,25876.510000000002,1.0
50000031,VI,201951,25876.510000000002,1.0
50000031,VI,201952,25876.510000000002,1.0
50000031,VI,202001,16911.89,1.0
50000031,VI,202002,16911.89,1.0
50000031,VI,202003,16911.89,1.0
50000031,VI,202004,16911.89,1.0
50000031,VI,202005,1970.8000000000002,1.0
50000031,VI,202006,1970.8000000000002,1.0
50000031,VI,202007,1970.8000000000002,1.0
50000031,VI,202008,1970.8000000000002,1.0
50000031,VI,202009,1970.8000000000002,1.0
50000031,VI,202010,1253.88,1.0
50000031,VI,202011,1253.88,1.0
50000031,VI,202012,1253.88,1.0
50000031,VI,202013,1253.88,1.0
50000031,VI,202014,6045.76,1.0
50000031,VI,202015,6045.76,1.0
50000031,VI,202016,6045.76,1.0
50000031,VI,202017,6045.76,1.0
50000031,VI,202018,4658.199999999999,1.0
50000031,VI,202019,4658.199999999999,1.0
50000031,VI,202020,4658.199999999999,1.0
50000031,VI,202021,4658.199999999999,1.0
50000031,VI,202022,4658.199999999999,1.0
50000031,VI,202023,5808.0,1.0
50000031,VI,202024,5808.0,1.0
50000031,VI,202025,5808.0,1.0
50000031,VI,202026,5808.0,1.0
50000031,VI,202027,7290.25,1.0
50000031,VI,202028,7290.25,1.0
50000031,VI,202029,7290.25,1.0
50000031,VI,202030,7290.25,1.0
50000031,VI,202031,6292.000000000003,1.0
50000031,VI,202032,6292.000000000003,1.0
50000031,VI,202033,6292.000000000003,1.0
50000031,VI,202034,6292.000000000001,1.0
50000031,VI,202035,6292.000000000003,1.0
50000031,VI,202036,16662.25,1.0
50000031,VI,202037,16662.25,1.0
50000031,VI,202038,16662.25,1.0
50000031,VI,202039,16662.25,1.0
50000031,VI,202040,18287.5,1.0
50000031,VI,202041,18287.5,1.0
50000031,VI,202042,18287.5,1.0
50000031,VI,202043,18287.5,1.0
50000031,VI,202044,16053.399999999998,1.0
50000031,VI,202045,16053.399999999998,1.0
50000031,VI,202046,16053.399999999998,1.0
50000031,VI,202047,16053.4,1.0
50000031,VI,202048,16053.4,1.0
50000031,VI,202101,3239.5,1.0
50000031,VI,202102,3239.5,1.0
50000031,VI,202103,3239.5,1.0
50000031,VI,202104,3239.5,1.0
50000031,VI,202105,2497.0,1.0
50000031,VI,202106,2497.0,1.0
50000031,VI,202107,2497.0,1.0
50000031,VI,202108,2497.0,1.0
50000031,VI,202109,2497.0,1.0
50000031,VI,202110,6399.75,1.0
50000031,VI,202111,6399.75,1.0
50000031,VI,202112,6399.75,1.0
50000031,VI,202113,6399.75,1.0
50000031,VI,202114,8743.0,1.0
50000031,VI,202115,8743.0,1.0
50000031,VI,202116,8743.0,1.0
50000031,VI,202117,8743.0,1.0
50000031,VI,202118,9449.0,1.0
50000031,VI,202123,3328.2800000000007,1.0
50000031,VI,202124,3328.2800000000007,1.0
50000031,VI,202125,3328.2800000000007,1.0
50000031,VI,202126,3328.2800000000007,1.0
50000031,VI,202127,3346.01,1.0
50000031,VI,202128,3346.01,1.0
50000031,VI,202129,3346.01,1.0
50000031,VI,202130,3346.01,1.0
50000031,VI,202131,2789.9,1.0
50000031,VI,202132,2789.9,1.0
50000031,VI,202133,2789.9,1.0
50000031,VI,202134,2789.9,1.0
50000031,VI,202135,2789.9,1.0
50000031,VI,202136,3221.5,1.0
50000031,VI,202137,3221.5,1.0
50000031,VI,202138,3221.5,1.0
50000031,VI,202139,3221.5,1.0
50000031,VI,202140,4124.25,1.0
50000031,VI,202141,4124.25,1.0
50000031,VI,202142,4124.25,1.0
50000031,VI,202143,4124.25,1.0
50000031,VI,202144,3455.6,1.0
50000031,VI,202145,3455.6,1.0
50000031,VI,202146,3455.6,1.0
50000031,VI,202147,3455.6,1.0
50000031,VI,202148,3455.6,1.0
50000033,NL,201749,106874.71000000217,1.09454833
50000033,NL,201750,74474.80000000143,1.09454833
50000033,NL,201751,75940.00000000124,1.09454833
50000033,NL,201752,83130.44000000118,1.09454833
50000033,NL,201753,82755.52000000088,1.09454833
50000033,NL,201801,89144.24000000191,1.09454833
50000033,NL,201802,102724.06000000285,1.09454833
50000033,NL,201803,95014.16000000188,1.09454833
50000033,NL,201804,100553.04000000235,1.09454833
50000033,NL,201805,84479.38000000184,1.09454833
50000033,NL,201806,91333.24000000172,1.09454833
50000033,NL,201807,107157.83000000229,1.09454833
50000033,NL,201808,123622.91000000335,1.09454833
50000033,NL,201809,126244.48000000263,1.09454833
50000033,NL,201810,96282.51000000222,1.09454833
50000033,NL,201811,90164.48000000171,1.09454833
50000033,NL,201812,106824.24000000209,1.09454833
50000033,NL,201813,111769.88000000278,1.09454833
50000033,NL,201814,106592.7300000024,1.09454833
50000033,NL,201815,93755.24000000194,1.09454833
50000033,NL,201816,103032.72000000256,1.09454833
50000033,NL,201817,111871.98000000344,1.09454833
50000033,NL,201818,102245.24000000239,1.09454833
50000033,NL,201819,94636.87000000213,1.09454833
50000033,NL,201820,106160.02000000353,1.09454833
50000033,NL,201821,110276.00000000266,1.09454833
50000033,NL,201822,132642.28000000273,1.09454833
50000033,NL,201823,139925.730000004,1.09454833
50000033,NL,201824,132431.65000000346,1.09454833
50000033,NL,201825,160528.83000000278,1.09454833
50000033,NL,201826,152598.16000000306,1.09454833
50000033,NL,201827,129037.26000000318,1.09454833
50000033,NL,201828,127405.16000000323,1.09454833
50000033,NL,201829,115725.2200000031,1.09454833
50000033,NL,201830,112001.68000000244,1.09454833
50000033,NL,201831,97898.97000000201,1.09454833
50000033,NL,201832,91784.650000002,1.09454833
50000033,NL,201833,92620.59000000196,1.09454833
50000033,NL,201834,108848.99000000262,1.09454833
50000033,NL,201835,95937.60000000223,1.09454833
50000033,NL,201836,99240.84000000241,1.09454833
50000033,NL,201837,101102.820000003,1.09454833
50000033,NL,201838,112886.04999999989,1.09454833
50000033,NL,201839,109607.59999999596,1.09454833
50000033,NL,201840,94141.51999999612,1.09454833
50000033,NL,201841,99442.47999999611,1.09454833
50000033,NL,201842,105430.70999999622,1.09454833
50000033,NL,201843,103804.83999999566,1.09454833
50000033,NL,201844,107865.24999999563,1.09454833
50000033,NL,201845,115249.1099999961,1.09454833
50000033,NL,201846,130404.12999999506,1.09454833
50000033,NL,201847,140345.48999999167,1.09454833
50000033,NL,201848,147941.46999999724,1.09454833
50000033,NL,201849,94028.41999999847,1.09454833
50000033,NL,201850,90515.73999999867,1.09454833
50000033,NL,201851,100331.8399999986,1.09454833
50000033,NL,201852,98832.9599999979,1.09454833
50000033,NL,201901,104356.04999999642,1.09454833
50000033,NL,201902,113059.45999999548,1.09454833
50000033,NL,201903,108013.92999999571,1.09454833
50000033,NL,201904,106627.66999999681,1.09454833
50000033,NL,201905,109693.64999999576,1.09454833
50000033,NL,201906,99483.04999999632,1.09454833
50000033,NL,201907,101222.3999999965,1.09454833
50000033,NL,201908,104753.64999999675,1.09454833
50000033,NL,201909,101483.42999999673,1.09454833
50000033,NL,201910,105046.49999999617,1.09454833
50000033,NL,201911,118115.71999999642,1.09454833
50000033,NL,201912,117268.82999999521,1.09454833
50000033,NL,201913,120788.24999999533,1.09454833
50000033,NL,201914,91857.04999999807,1.09454833
50000033,NL,201915,90255.34999999711,1.09454833
50000033,NL,201916,109073.04999999638,1.09454833
50000033,NL,201917,120683.08999999425,1.09454833
50000033,NL,201918,109095.51999999503,1.09454833
50000033,NL,201919,113194.86999999471,1.09454833
50000033,NL,201920,108830.70999999494,1.09454833
50000033,NL,201921,106274.82999999532,1.09454833
50000033,NL,201922,134822.829999996,1.09454833
50000033,NL,201923,136268.85999999716,1.09454833
50000033,NL,201924,141338.6199999956,1.09454833
50000033,NL,201925,150438.3299999953,1.09454833
50000033,NL,201926,149157.13999999582,1.09454833
50000033,NL,201927,134326.61999999612,1.09454833
50000033,NL,201928,113631.45999999577,1.09454833
50000033,NL,201929,105985.85999999689,1.09454833
50000033,NL,201930,110319.35999999658,1.09454833
50000033,NL,201931,97527.85999999792,1.09454833
50000033,NL,201932,106163.01999999545,1.09454833
50000033,NL,201933,111303.29999999615,1.09454833
50000033,NL,201934,116170.6599999959,1.09454833
50000033,NL,201935,114787.58999999576,1.09454833
50000033,NL,201936,108139.30999999633,1.09454833
50000033,NL,201937,107030.06999999564,1.09454833
50000033,NL,201938,113434.91999999565,1.09454833
50000033,NL,201939,108033.37999999592,1.09454833
50000033,NL,201940,93952.63999999728,1.09454833
50000033,NL,201941,97394.71999999681,1.09454833
50000033,NL,201942,100793.64999999558,1.09454833
50000033,NL,201943,105919.86999999575,1.09454833
50000033,NL,201944,104113.77999999592,1.09454833
50000033,NL,201945,107369.89999999577,1.09454833
50000033,NL,201946,125213.59999999533,1.09454833
50000033,NL,201947,141807.07999999454,1.09454833
50000033,NL,201948,162378.86999999994,1.09454833
50000033,NL,201949,104098.40999999999,1.09454833
50000033,NL,201950,91036.25999999998,1.09454833
50000033,NL,201951,85023.87000000005,1.09454833
50000033,NL,201952,98541.15000000053,1.09454833
50000033,NL,202001,99151.70000000049,1.09454833
50000033,NL,202002,97341.4299999964,1.09454833
50000033,NL,202003,88639.71999999638,1.09454833
50000033,NL,202004,89189.62999999645,1.09454833
50000033,NL,202005,70923.58999999831,1.09454833
50000033,NL,202006,70479.65999999893,1.09454833
50000033,NL,202007,27604.55999999979,1.09454833
50000033,NL,202008,7502.970000000015,1.09454833
50000033,NL,202009,4416.940000000004,1.09454833
50000033,NL,202010,3580.2200000000066,1.09454833
50000033,NL,202011,2835.450000000003,1.09454833
50000033,NL,202012,3684.3300000000017,1.09454833
50000033,NL,202013,5817.5800000000045,1.09454833
50000033,NL,202014,4739.530000000006,1.09454833
50000033,NL,202015,7307.410000000009,1.09454833
50000033,NL,202016,9030.67000000002,1.09454833
50000033,NL,202017,16032.990000000029,1.09454833
50000033,NL,202018,13171.300000000034,1.09454833
50000033,NL,202019,14273.720000000023,1.09454833
50000033,NL,202020,16097.500000000018,1.09454833
50000033,NL,202021,21090.80000000003,1.09454833
50000033,NL,202022,36601.59999999962,1.09454833
50000033,NL,202023,49214.3999999998,1.09454833
50000033,NL,202024,61081.62999999896,1.09454833
50000033,NL,202025,76907.51999999877,1.09454833
50000033,NL,202026,68633.5099999988,1.09454833
50000033,NL,202027,65387.31999999892,1.09454833
50000033,NL,202028,61989.10999999876,1.09454833
50000033,NL,202029,61502.98999999907,1.09454833
50000033,NL,202030,54966.37999999883,1.09454833
50000033,NL,202031,57839.30999999946,1.09454833
50000033,NL,202032,53746.65999999974,1.09454833
50000033,NL,202033,48947.40999999932,1.09454833
50000033,NL,202034,44311.17999999923,1.09454833
50000033,NL,202035,40352.389999999206,1.09454833
50000033,NL,202036,40910.2099999991,1.09454833
50000033,NL,202037,38949.49999999936,1.09454833
50000033,NL,202038,37016.949999999444,1.09454833
50000033,NL,202039,35089.13999999956,1.09454833
50000033,NL,202040,32300.219999999637,1.09454833
50000033,NL,202041,34454.339999999575,1.09454833
50000033,NL,202042,37503.559999999394,1.09454833
50000033,NL,202043,48289.129999999466,1.09454833
50000033,NL,202044,44316.69999999967,1.09454833
50000033,NL,202045,44049.49999999926,1.09454833
50000033,NL,202046,18681.55999999995,1.09454833
50000033,NL,202047,0.05,1.09454833
50000033,NL,202048,0.05,1.09454833
50000033,NL,202049,0.060000000000000005,1.09454833
50000033,NL,202050,0.060000000000000005,1.09454833
50000033,NL,202051,0.060000000000000005,1.09454833
50000033,NL,202052,0.060000000000000005,1.09454833
50000033,NL,202101,0.060000000000000005,1.09454833
50000033,NL,202102,0.060000000000000005,1.09454833
50000033,NL,202103,0.060000000000000005,1.09454833
50000033,NL,202104,0.060000000000000005,1.09454833
50000033,NL,202105,0.060000000000000005,1.09454833
50000033,NL,202106,9589.640000000007,1.09454833
50000033,NL,202107,13828.49000000002,1.09454833
50000033,NL,202108,15210.180000000035,1.09454833
50000033,NL,202109,21538.29000000004,1.09454833
50000033,NL,202110,16048.020000000031,1.09454833
50000033,NL,202111,16502.340000000026,1.09454833
50000033,NL,202112,18589.100000000046,1.09454833
50000033,NL,202113,31837.3299999998,1.09454833
50000033,NL,202114,39769.50999999969,1.09454833
50000033,NL,202115,40871.19999999965,1.09454833
50000033,NL,202116,37347.08999999985,1.09454833
50000033,NL,202117,50414.779999999264,1.09454833
50000033,NL,202118,43016.909999999494,1.09454833
50000033,NL,202119,49398.09999999927,1.09454833
50000033,NL,202120,48408.12999999945,1.09454833
50000033,NL,202121,55121.47999999915,1.09454833
50000033,NL,202122,68402.30999999882,1.09454833
50000033,NL,202123,73133.88999999901,1.09454833
50000033,NL,202124,80190.86999999822,1.09454833
50000033,NL,202125,96248.56999999817,1.09454833
50000033,NL,202126,97171.67999999836,1.09454833
50000033,NL,202127,93348.26999999827,1.09454833
50000033,NL,202128,84765.19999999856,1.09454833
50000033,NL,202129,84360.1299999987,1.09454833
50000033,NL,202130,85033.81999999864,1.09454833
50000033,NL,202131,74306.67999999886,1.09454833
50000033,NL,202132,72340.20999999889,1.09454833
50000033,NL,202133,69470.61999999903,1.09454833
50000033,NL,202134,74780.85999999898,1.09454833
50000033,NL,202135,75978.66999999895,1.09454833
50000033,NL,202136,71645.78999999893,1.09454833
50000033,NL,202137,80020.88999999872,1.09454833
50000033,NL,202138,73224.47999999867,1.09454833
50000033,NL,202139,65660.33999999921,1.09454833
50000033,NL,202140,70112.81999999905,1.09454833
50000033,NL,202141,61817.909999999225,1.09454833
50000033,NL,202142,55368.299999999246,1.09454833
50000033,NL,202143,52658.6199999994,1.09454833
50000033,NL,202144,54799.10999999945,1.09454833
50000033,NL,202145,54941.89999999934,1.09454833
50000033,NL,202146,68050.71999999929,1.09454833
50000033,NL,202147,43881.329999999936,1.09454833
50000033,NL,202148,81200.26999999999,1.09454833
50000033,NL,202149,24015.890000000054,1.09454833
50000033,NL,202150,22736.370000000083,1.09454833
50000033,NL,202151,42490.16999999997,1.09454833
50000033,NL,202152,49713.279999999664,1.09454833
50000033,NL,202201,55487.399999999485,1.09454833
50000033,NL,202202,62158.59999999957,1.09454833
50000033,NL,202203,68845.83999999982,1.09454833
50000033,NL,202204,71790.18999999945,1.09454833
50000033,NL,202205,66999.91999999936,1.09454833
50000033,NL,202206,55234.39999999953,1.09454833
50000033,NL,202207,60258.709999999395,1.09454833
50000033,NL,202208,67254.72999999927,1.09454833
50000033,NL,202209,67758.39999999915,1.09454833
50000033,NL,202210,71950.1999999993,1.09454833
50000033,NL,202211,85180.94999999863,1.09454833
50000033,NL,202212,102761.78999999822,1.09454833
50000033,NL,202213,84923.98999999893,1.09454833
50000033,NL,202214,87847.71999999868,1.09454833
50000033,NL,202215,83173.4499999988,1.09454833
50000033,NL,202216,83430.709999999,1.09454833
50000033,NL,202217,92434.10999999863,1.09454833
50000033,NL,202218,83174.55999999882,1.09454833
50000033,NL,202219,85306.59999999842,1.09454833
50000033,NL,202220,67197.70999999919,1.09454833
50000033,NL,202221,79715.40999999923,1.09454833
50000033,NL,202222,82226.49999999949,1.09454833
50000033,NL,202223,105740.40999999846,1.09454833
50000033,NL,202224,109337.4299999984,1.09454833
50000033,NL,202225,103052.97999999856,1.09454833
50000033,NL,202226,113393.00999999826,1.09454833
50000033,NL,202227,100595.10999999836,1.09454833
50000033,NL,202228,95929.49999999924,1.09454833
50000033,NL,202229,97170.13999999868,1.09454833
50000033,NL,202230,92880.76999999874,1.09454833
50000033,NL,202231,83967.61999999936,1.09454833
50000033,NL,202232,68932.45999999953,1.09454833
50000033,NL,202233,75432.54999999983,1.09454833
50000033,NL,202234,82442.0499999994,1.09454833
50000033,NL,202235,84491.79999999936,1.09454833
50000033,NL,202236,78258.15999999963,1.09454833
