regional_master,date_field,sales
50000071,2018-01-21,317663.62000000046
50000071,2018-01-28,357839.8500000006
50000071,2018-02-04,354874.0700000001
50000071,2018-02-11,389630.3100000006
50000071,2018-02-18,394886.57000000007
50000071,2018-02-25,462231.7200000008
50000071,2018-03-04,381449.460000001
50000071,2018-03-11,392652.95000000106
50000071,2018-03-18,373293.3200000003
50000071,2018-03-25,410216.8500000097
50000071,2018-04-01,542849.720000018
50000071,2018-04-08,786667.5199999869
50000071,2018-04-15,458632.2400000194
50000071,2018-04-22,372061.7300000036
50000071,2018-04-29,365912.8600000011
50000071,2018-05-06,379826.08000000194
50000071,2018-05-13,461105.9700000042
50000071,2018-05-20,432398.6200000019
50000071,2018-05-27,643820.9800000117
50000071,2018-06-03,624260.1700000106
50000071,2018-06-10,514480.11000001145
50000071,2018-06-17,451777.0900000081
50000071,2018-06-24,382972.5600000099
50000071,2018-07-01,430748.6700000118
50000071,2018-07-08,436063.41000001127
50000071,2018-07-15,503576.58000000846
50000071,2018-07-22,444675.9200000052
50000071,2018-07-29,446451.6400000048
50000071,2018-08-05,456737.3400000027
50000071,2018-08-12,497421.6800000051
50000071,2018-08-19,491405.650000004
50000071,2018-08-26,478132.2600000028
50000071,2018-09-02,445693.1300000025
50000071,2018-09-09,452145.4100000063
50000071,2018-09-16,439394.8600000045
50000071,2018-09-23,396138.6500000029
50000071,2018-09-30,460052.1500000019
50000071,2018-10-07,524725.8200000036
50000071,2018-10-14,559823.5400000009
50000071,2018-10-21,910379.0800000004
50000071,2018-10-28,903980.65999999
50000071,2018-11-04,989823.5099999869
50000071,2018-11-11,1219247.8899999931
50000071,2018-11-18,1850285.110000007
50000071,2018-11-25,1164188.149999988
50000071,2018-12-02,632761.3800000135
50000071,2018-12-09,452832.26000002434
50000071,2018-12-16,404968.2700000044
50000071,2018-12-23,229414.8200000048
50000071,2018-12-30,396757.520000009
50000071,2019-01-13,430567.8700000079
50000071,2019-01-20,606278.9399999991
50000071,2019-01-27,339702.21000000247
50000071,2019-02-03,379830.8800000001
50000071,2019-02-10,423598.2300000026
50000071,2019-02-17,472139.0699999982
50000071,2019-02-24,483027.72999999765
50000071,2019-03-03,436562.7499999985
50000071,2019-03-10,407932.5199999985
50000071,2019-03-17,379037.2799999977
50000071,2019-03-24,433283.9199999952
50000071,2019-03-31,386115.5100000012
50000071,2019-04-07,552979.0800000028
50000071,2019-04-14,794743.7999999983
50000071,2019-04-21,458478.1000000032
50000071,2019-04-28,376188.1999999977
50000071,2019-05-05,401742.1299999982
50000071,2019-05-12,387743.07999999885
50000071,2019-05-19,527078.9200000034
50000071,2019-05-26,625551.2300000027
50000071,2019-06-02,556350.3800000068
50000071,2019-06-09,508129.52000000776
50000071,2019-06-16,442846.06000000535
50000071,2019-06-23,436476.3599999925
50000071,2019-06-30,362210.4999999979
50000071,2019-07-07,422760.2899999957
50000071,2019-07-14,177128.80000000016
50000071,2019-07-21,192861.56000000107
50000071,2019-07-28,172650.1800000006
50000071,2019-08-04,164183.15000000005
50000071,2019-08-11,155656.44000000015
50000071,2019-08-18,172225.55999999927
50000071,2019-08-25,157421.70999999988
50000071,2019-09-01,139626.63999999993
50000071,2019-09-08,158891.33999999985
50000071,2019-09-15,166205.5699999998
50000071,2019-09-22,171357.02000000034
50000071,2019-09-29,165510.7099999999
50000071,2019-10-06,180379.8599999996
50000071,2019-10-13,193221.86000000013
50000071,2019-10-20,231390.36999999985
50000071,2019-10-27,192813.51000000007
50000071,2019-11-03,490430.919999996
50000071,2019-11-10,327571.3499999964
50000071,2019-11-17,460988.6999999971
50000071,2019-11-24,723555.730000005
50000071,2019-12-01,602343.0800000033
50000071,2019-12-08,200782.13000000097
50000071,2019-12-15,140882.93999999933
50000071,2019-12-22,141144.6800000003
50000071,2019-12-29,117417.18000000062
50000071,2020-01-05,145146.83999999985
50000071,2020-01-12,162980.6599999999
50000071,2020-01-19,276591.8099999981
50000071,2020-01-26,135672.34000000026
50000071,2020-02-02,147098.1200000007
50000071,2020-02-09,149427.5300000001
50000071,2020-02-16,149903.8300000002
50000071,2020-02-23,128514.49999999948
50000071,2020-03-01,98915.82
50000071,2020-03-08,109252.53000000044
50000071,2020-03-15,112206.919999998
50000071,2020-03-22,122976.08
50000071,2020-03-29,116817.36000000092
50000071,2020-04-05,0.0
50000071,2020-04-12,289237.84999999905
50000071,2020-04-19,164028.899999999
50000071,2020-04-26,179638.65999999898
50000071,2020-05-03,147494.53999999855
50000071,2020-05-10,161508.34000000142
50000071,2020-05-17,202323.60000000257
50000071,2020-05-24,196508.57000000047
50000071,2020-05-31,171366.00000000058
50000071,2020-06-07,167910.32000000065
50000071,2020-06-14,147066.8400000017
50000071,2020-06-21,148223.3100000013
50000071,2020-06-28,152173.93000000023
50000071,2020-07-05,163431.31999999928
50000071,2020-07-12,154512.63000000012
50000071,2020-07-19,165152.08999999898
50000071,2020-07-26,94333.64000000012
50000071,2020-08-02,167228.27999999907
50000071,2020-08-09,180974.9800000018
50000071,2020-08-16,165924.09000000104
50000071,2020-08-23,183583.34999999995
50000071,2020-08-30,171270.0300000005
50000071,2020-09-06,173814.50999999914
50000071,2020-09-13,177545.60999999978
50000071,2020-09-20,177355.3000000012
50000071,2020-09-27,172428.7200000022
50000071,2020-10-04,180825.3200000026
50000071,2020-10-11,178303.62999999998
50000071,2020-10-18,222969.7900000003
50000071,2020-10-25,230855.85999999943
50000071,2020-11-01,415227.289999999
50000071,2020-11-08,355079.459999997
50000071,2020-11-15,429405.49999999366
50000071,2020-11-22,671517.2599999981
50000071,2020-11-29,709752.5499999858
50000071,2020-12-06,250512.2900000024
50000071,2020-12-13,200892.9400000015
50000071,2020-12-20,170830.95000000022
50000071,2020-12-27,149307.72000000093
50000071,2021-01-03,151716.38000000073
50000071,2021-01-10,170121.3800000003
50000071,2021-01-17,203785.4000000016
50000071,2021-01-24,156513.68000000078
50000071,2021-01-31,150919.40000000029
50000071,2021-02-07,156653.12
50000071,2021-02-14,162106.91000000195
50000071,2021-02-21,205920.7200000004
50000071,2021-02-28,187735.4100000008
50000071,2021-03-07,212526.29000000007
50000071,2021-03-14,138522.65000000008
50000071,2021-03-21,157385.87000000002
50000071,2021-03-28,149253.4300000003
50000071,2021-04-04,172441.38000000038
50000071,2021-04-11,310471.67
50000071,2021-04-18,191060.1000000001
50000071,2021-04-25,173994.46000000066
50000071,2021-05-02,174795.12000000072
50000071,2021-05-09,207733.4699999996
50000071,2021-05-16,226141.83000000025
50000071,2021-05-23,220197.77000000063
50000071,2021-05-30,171449.39000000013
50000071,2021-06-06,160046.93000000043
50000071,2021-06-13,0.0
50000071,2021-06-20,178428.48999999883
50000071,2021-06-27,209128.1400000025
50000071,2021-07-04,203679.12000000192
50000071,2021-07-11,202825.1500000039
50000071,2021-07-18,199121.2400000009
50000071,2021-07-25,186208.0400000012
50000071,2021-08-01,176095.2799999996
50000071,2021-08-08,206908.1099999993
50000071,2021-08-15,195271.79000000024
50000071,2021-08-22,246175.7199999987
50000071,2021-08-29,215908.15999999875
50000071,2021-09-05,232616.2299999959
50000071,2021-09-12,228526.06999999817
50000071,2021-09-19,247690.569999997
50000071,2021-09-26,235510.8799999992
50000071,2021-10-03,218576.8699999994
50000071,2021-10-10,235945.6499999973
50000071,2021-10-17,301110.21999999165
50000071,2021-10-24,253201.229999998
50000071,2021-10-31,488304.4900000128
50000071,2021-11-07,357364.2999999954
50000071,2021-11-14,458616.0299999955
50000071,2021-11-21,729627.2799999948
50000071,2021-11-28,862781.5099999919
50000071,2021-12-05,272269.5599999996
50000071,2021-12-12,171315.1300000011
50000071,2021-12-19,166250.96000000133
50000071,2021-12-26,128945.70000000144
50000071,2022-01-02,144840.72000000122
50000071,2022-01-09,176297.4900000021
50000071,2022-01-16,231204.53000000428
50000071,2022-01-23,252798.39000000124
50000071,2022-01-30,158444.32000000085
50000071,2022-02-06,186569.1000000004
50000071,2022-02-13,183131.62000000032
50000071,2022-02-20,210390.4800000004
50000071,2022-02-27,191824.6000000001
50000071,2022-03-06,197138.3900000011
50000071,2022-03-13,193819.42999999947
50000071,2022-03-20,224009.75000000664
50000071,2022-03-27,196932.76000000213
50000071,2022-04-03,241367.08
50000071,2022-04-10,367613.940000002
50000071,2022-04-17,231319.55999999988
50000071,2022-04-24,195312.1600000003
50000071,2022-05-01,204968.2999999987
50000071,2022-05-08,258491.93000000177
50000071,2022-05-15,281554.4599999984
50000071,2022-05-22,254039.9200000007
50000071,2022-05-29,186655.61000000007
50000071,2022-06-05,207466.47999999952
50000071,2022-06-12,181501.5799999997
50000071,2022-06-19,181507.3500000004
50000071,2022-06-26,0.0
50000071,2022-07-03,200190.6300000024
50000071,2022-07-10,203786.96000000075
50000071,2022-07-17,214199.01000000065
50000071,2022-07-24,206011.1399999988
50000071,2022-07-31,190296.0699999997
50000071,2022-08-07,212328.86999999665
50000071,2022-08-14,197421.1500000001
50000071,2022-08-21,209906.8099999996
50000071,2022-08-28,225158.54999999813
50000071,2022-09-04,252702.8800000008
50000071,2022-09-11,239710.54000000056
50000071,2022-09-18,236871.5600000003
50000071,2022-09-25,220303.5899999999
50000071,2022-10-02,212733.1400000004
50000071,2022-10-09,250280.1800000008
50000071,2022-10-16,339477.1599999934
50000071,2022-10-23,0.0
50000071,2022-10-30,266152.6599999981
50000071,2022-11-06,364937.7599999986
50000071,2022-11-13,490970.1899999981
50000071,2022-11-20,727300.5099999836
50000071,2022-11-27,1073966.9199999864
50000071,2022-12-04,345102.479999995
50000071,2022-12-11,0.0
50000071,2022-12-18,232281.2700000016
50000071,2022-12-25,186099.85000000097
50000071,2023-01-01,186779.41
50000071,2023-01-08,217897.2000000013
50000071,2023-01-15,265647.00999999815
50000071,2023-01-22,277664.1800000004
50000071,2023-01-29,227618.78999999983
50000071,2023-02-05,248914.0399999969
50000071,2023-02-12,235602.9299999981
50000071,2023-02-19,252877.1200000012
50000071,2023-02-26,0.0
50000071,2023-03-05,230682.07000000123
50000071,2023-03-12,257221.07999999807
50000071,2023-03-19,255648.8899999981
50000071,2023-03-26,226599.7799999995
50000071,2023-04-02,251637.0699999993
50000071,2023-04-09,282023.73000000225
50000071,2023-04-16,397966.2799999928
50000071,2023-04-23,236312.6899999991
50000071,2023-04-30,201788.5999999985
50000071,2023-05-07,246475.75000000247
50000071,2023-05-14,286765.27000000235
50000071,2023-05-21,296395.1099999987
50000071,2023-05-28,220966.6
50000071,2023-06-04,216065.8899999997
50000071,2023-06-11,212720.36999999883
50000071,2023-06-18,209854.36999999947
50000071,2023-06-25,231468.57000000204
50000071,2023-07-02,239632.58000000447
50000071,2023-07-09,235425.9200000041
50000071,2023-07-16,215113.7100000016
50000071,2023-07-23,219117.51999999475
50000071,2023-07-30,201890.0900000001
50000071,2023-08-06,213177.5999999964
50000071,2023-08-13,200844.08999999656
50000071,2023-08-20,216280.26000000176
50000071,2023-08-27,224070.639999994
50000071,2023-09-03,215631.1699999965
50000071,2023-09-10,229605.95999999807
50000071,2023-09-17,221163.8499999971
50000071,2023-09-24,217109.93999999584
50000071,2023-10-01,206106.24999999785
50000071,2023-10-08,240033.17000000097
50000071,2023-10-15,298917.5100000004
50000071,2023-10-22,290557.37000000395
50000071,2023-10-29,522283.59999999416
50000071,2023-11-05,399536.0799999992
50000071,2023-11-12,469760.97999999946
50000071,2023-11-19,658684.5599999954
50000071,2023-11-26,1057332.9599999988
50000071,2023-12-03,414196.60000000126
50000071,2023-12-10,206860.3699999996
50000071,2023-12-17,180929.0700000008
50000071,2023-12-24,146152.41000000056
50000071,2023-12-31,145319.80000000005
50000073,2018-01-07,28369.44999999978
50000073,2018-01-14,28369.44999999977
50000073,2018-01-21,28369.449999999688
50000073,2018-01-28,28369.44999999978
50000073,2018-02-04,23306.24000000003
50000073,2018-02-11,23306.23999999999
50000073,2018-02-18,23306.24000000001
50000073,2018-02-25,23306.240000000016
50000073,2018-03-04,23306.24000000003
50000073,2018-03-11,29236.31
50000073,2018-03-18,29236.310000000005
50000073,2018-03-25,29236.30999999997
50000073,2018-04-01,29236.309999999983
50000073,2018-04-08,28643.15
50000073,2018-04-15,28643.149999999983
50000073,2018-04-22,28643.149999999983
50000073,2018-04-29,28643.15
50000073,2018-05-06,23404.42000000009
50000073,2018-05-13,23404.420000000067
50000073,2018-05-20,23404.42000000009
50000073,2018-05-27,23404.42000000007
50000073,2018-06-03,23404.42000000004
50000073,2018-06-10,24932.42999999996
50000073,2018-06-17,24932.42999999993
50000073,2018-06-24,24932.42999999992
50000073,2018-07-01,24932.42999999992
50000073,2018-07-08,30426.940000000035
50000073,2018-07-15,30426.940000000028
50000073,2018-07-22,30426.940000000053
50000073,2018-07-29,30426.939999999995
50000073,2018-08-05,32732.0
50000073,2018-08-12,32732.0
50000073,2018-08-19,32732.0
50000073,2018-08-26,32732.0
50000073,2018-09-02,32732.0
50000073,2018-09-09,24172.890000000018
50000073,2018-09-16,24172.890000000032
50000073,2018-09-23,24172.890000000003
50000073,2018-09-30,24172.890000000018
50000073,2018-10-07,23515.45000000004
50000073,2018-10-14,23515.45000000001
50000073,2018-10-21,23515.44999999997
50000073,2018-10-28,23515.45000000002
50000073,2018-11-04,20679.959999999995
50000073,2018-11-11,20679.96
50000073,2018-11-18,20679.96
50000073,2018-11-25,20679.959999999977
50000073,2018-12-02,20679.96
50000073,2018-12-09,23122.52999999999
50000073,2018-12-16,23122.529999999977
50000073,2018-12-23,23122.529999999984
50000073,2018-12-30,23122.52999999997
50000073,2019-01-13,22839.029999999988
50000073,2019-01-20,22839.029999999995
50000073,2019-01-27,22839.02999999999
50000073,2019-02-03,22839.03000000001
50000073,2019-02-10,14328.579999999978
50000073,2019-02-17,14328.57999999999
50000073,2019-02-24,14328.579999999987
50000073,2019-03-03,14328.579999999987
50000073,2019-03-10,14328.580000000002
50000073,2019-03-17,16069.01000000004
50000073,2019-03-24,16069.010000000037
50000073,2019-03-31,16069.010000000066
50000073,2019-04-07,16069.01000000005
50000073,2019-04-14,23124.089999999986
50000073,2019-04-21,23124.09
50000073,2019-04-28,23124.08999999996
50000073,2019-05-05,23124.089999999946
50000073,2019-05-12,22653.95000000001
50000073,2019-05-19,22653.95000000002
50000073,2019-05-26,22653.95
50000073,2019-06-02,22653.95000000002
50000073,2019-06-09,22653.95000000001
50000073,2019-06-16,23548.91
50000073,2019-06-23,23548.91
50000073,2019-06-30,23548.91
50000073,2019-07-07,23548.91
50000073,2019-07-14,28297.21999999999
50000073,2019-07-21,28297.219999999983
50000073,2019-07-28,28297.21999999998
50000073,2019-08-04,28297.21999999994
50000073,2019-08-11,22554.62
50000073,2019-08-18,18044.73
50000073,2019-08-25,22973.81
50000073,2019-09-01,22166.4
50000073,2019-09-08,21844.03
50000073,2019-09-15,24837.08999999996
50000073,2019-09-22,24837.08999999996
50000073,2019-09-29,24837.08999999995
50000073,2019-10-06,24837.08999999994
50000073,2019-10-13,18076.51999999997
50000073,2019-10-20,18076.519999999968
50000073,2019-10-27,18076.519999999964
50000073,2019-11-03,18076.51999999996
50000073,2019-11-10,16495.600000000028
50000073,2019-11-17,16495.60000000003
50000073,2019-11-24,16495.60000000002
50000073,2019-12-01,16495.600000000017
50000073,2019-12-08,16495.600000000006
50000073,2019-12-15,20173.339999999986
50000073,2019-12-22,20173.34
50000073,2019-12-29,20173.33999999997
50000073,2020-01-05,20173.339999999946
50000073,2020-01-12,11727.020000000004
50000073,2020-01-19,11727.02000000001
50000073,2020-01-26,11727.020000000011
50000073,2020-02-02,11727.02000000001
50000073,2020-02-09,2540.1900000000032
50000073,2020-02-16,2540.190000000002
50000073,2020-02-23,2540.190000000002
50000073,2020-03-01,2540.190000000004
50000073,2020-03-08,2540.1900000000032
50000073,2020-03-15,149.31999999999996
50000073,2020-03-22,149.31999999999996
50000073,2020-03-29,149.31999999999996
50000073,2020-04-05,149.31999999999996
50000073,2020-04-12,709.8000000000002
50000073,2020-04-19,709.8000000000002
50000073,2020-04-26,709.8000000000003
50000073,2020-05-03,709.8000000000002
50000073,2020-05-10,2484.7900000000022
50000073,2020-05-17,2484.790000000001
50000073,2020-05-24,2484.7900000000027
50000073,2020-05-31,2484.7900000000022
50000073,2020-06-07,2484.7900000000045
50000073,2020-06-14,2854.4499999999985
50000073,2020-06-21,2854.4500000000025
50000073,2020-06-28,2854.450000000002
50000073,2020-07-05,2854.4500000000003
50000073,2020-07-12,2663.8599999999933
50000073,2020-07-19,2663.859999999997
50000073,2020-07-26,2663.8599999999947
50000073,2020-08-02,2663.859999999993
50000073,2020-08-09,5259.370000000003
50000073,2020-08-16,5259.370000000005
50000073,2020-08-23,5259.369999999999
50000073,2020-08-30,5259.369999999999
50000073,2020-09-06,5259.37
50000073,2020-09-13,9525.39
50000073,2020-09-20,9525.389999999998
50000073,2020-09-27,9525.39
50000073,2020-10-04,9525.389999999998
50000073,2020-10-11,6277.119999999995
50000073,2020-10-18,6277.1199999999935
50000073,2020-10-25,6277.119999999991
50000073,2020-11-01,6277.119999999996
50000073,2020-11-08,5612.32
50000073,2020-11-15,5612.319999999995
50000073,2020-11-22,5612.3200000000015
50000073,2020-11-29,5612.32
50000073,2020-12-06,5612.319999999997
50000073,2020-12-13,8855.710000000023
50000073,2020-12-20,8855.71000000001
50000073,2020-12-27,8855.710000000023
50000073,2021-01-03,8855.710000000021
50000073,2021-01-10,10214.930000000006
50000073,2021-01-17,10214.930000000006
50000073,2021-01-24,10214.929999999991
50000073,2021-01-31,10214.93000000001
50000073,2021-02-07,7423.320000000015
50000073,2021-02-14,7423.320000000015
50000073,2021-02-21,7423.32
50000073,2021-02-28,7423.32
50000073,2021-03-07,7423.320000000009
50000073,2021-03-14,9015.500000000013
50000073,2021-03-21,9015.500000000013
50000073,2021-03-28,9015.500000000016
50000073,2021-04-04,9015.500000000022
50000073,2021-04-11,3197.6
50000073,2021-04-18,3197.5999999999985
50000073,2021-04-25,3197.6000000000004
50000073,2021-05-02,3197.6000000000004
50000073,2021-05-09,1085.9199999999998
50000073,2021-05-16,1085.9199999999992
50000073,2021-05-23,1085.9199999999994
50000073,2021-05-30,1085.9199999999994
50000073,2021-06-06,1085.9199999999998
50000073,2021-06-13,2913.9999999999995
50000073,2021-06-20,2914.0000000000027
50000073,2021-06-27,2914.0000000000005
50000073,2021-07-04,2913.9999999999977
50000073,2021-07-11,5235.309999999993
50000073,2021-07-18,5235.309999999993
50000073,2021-07-25,5235.309999999993
50000073,2021-08-01,5235.309999999996
50000073,2021-08-08,4233.460000000001
50000073,2021-08-15,4233.460000000005
50000073,2021-08-22,4233.460000000005
50000073,2021-08-29,4233.460000000004
50000073,2021-09-05,4233.460000000003
50000073,2021-09-12,4501.910000000004
50000073,2021-09-19,4501.910000000004
50000073,2021-09-26,4501.910000000004
50000073,2021-10-03,4501.910000000004
50000073,2021-10-10,5424.459999999996
50000073,2021-10-17,5424.459999999991
50000073,2021-10-24,5424.460000000003
50000073,2021-10-31,5424.459999999995
50000073,2021-11-07,4740.840000000007
50000073,2021-11-14,4740.8399999999965
50000073,2021-11-21,4740.840000000001
50000073,2021-11-28,4740.840000000004
50000073,2021-12-05,4740.840000000001
50000073,2021-12-12,14762.019999999971
50000073,2021-12-19,4236.139999999999
50000073,2021-12-26,4236.139999999999
50000073,2022-01-02,4236.139999999999
50000073,2022-01-09,3430.4999999999973
50000073,2022-01-16,3430.4999999999977
50000073,2022-01-23,3430.5
50000073,2022-01-30,3430.4999999999977
50000073,2022-02-06,3257.350000000002
50000073,2022-02-13,3257.350000000003
50000073,2022-02-20,3257.3500000000035
50000073,2022-02-27,3257.350000000004
50000073,2022-03-06,3257.350000000006
50000073,2022-03-13,2730.769999999995
50000073,2022-03-20,2730.769999999995
50000073,2022-03-27,2730.769999999995
50000073,2022-04-03,2730.769999999994
50000073,2022-04-10,2535.839999999997
50000073,2022-04-17,2535.839999999997
50000073,2022-04-24,2535.839999999997
50000073,2022-05-01,2535.8399999999983
50000073,2022-05-08,3096.150000000002
50000073,2022-05-15,3096.150000000002
50000073,2022-05-22,3096.150000000002
50000073,2022-05-29,3096.150000000002
50000073,2022-06-05,3096.150000000004
50000073,2022-06-12,4750.29999999999
50000073,2022-06-19,4750.29999999999
50000073,2022-06-26,4750.299999999993
50000073,2022-07-03,4750.299999999996
50000073,2022-07-10,4392.950000000004
50000073,2022-07-17,4392.950000000004
50000073,2022-07-24,4392.950000000004
50000073,2022-07-31,4392.950000000009
50000073,2022-08-07,2556.289999999999
50000073,2022-08-14,2556.289999999999
50000073,2022-08-21,2556.289999999999
50000073,2022-08-28,2556.2900000000004
50000073,2022-09-04,2556.289999999997
50000073,2022-09-11,3023.6100000000065
50000073,2022-09-18,3023.6100000000065
50000073,2022-09-25,3023.6100000000065
50000073,2022-10-02,3023.610000000005
50000073,2022-10-09,1874.9200000000044
50000073,2022-10-16,1874.9200000000044
50000073,2022-10-23,1874.920000000004
50000073,2022-10-30,1874.920000000004
50000073,2022-11-06,1676.5600000000015
50000073,2022-11-13,1676.560000000001
50000073,2022-11-20,1676.5600000000002
50000073,2022-11-27,1676.560000000002
50000073,2022-12-04,1676.5600000000022
50000073,2022-12-11,3295.3299999999945
50000073,2022-12-18,3295.329999999994
50000073,2022-12-25,3295.329999999994
50000073,2023-01-01,3295.3299999999967
50000073,2023-01-08,3132.8399999999983
50000073,2023-01-15,3132.8399999999983
50000073,2023-01-22,3132.8399999999983
50000073,2023-01-29,3132.8399999999983
50000073,2023-02-05,2482.1700000000023
50000073,2023-02-12,2482.170000000002
50000073,2023-02-19,2482.170000000004
50000073,2023-02-26,2482.169999999999
50000073,2023-03-05,2482.170000000003
50000073,2023-03-12,4449.429999999999
50000073,2023-03-19,4449.429999999999
50000073,2023-03-26,4449.429999999998
50000073,2023-04-02,4449.429999999998
50000073,2023-04-09,4629.279999999999
50000073,2023-04-16,4629.279999999999
50000073,2023-04-23,4629.2799999999925
50000073,2023-04-30,4629.279999999997
50000073,2023-05-07,999.99
50000073,2023-05-14,1000.01
50000073,2023-05-21,1000.01
50000073,2023-05-28,1000.01
50000073,2023-06-04,1000.01
50000073,2023-06-11,5482.3200000000015
50000073,2023-06-18,5482.3200000000015
50000073,2023-06-25,5482.3200000000015
50000073,2023-07-02,5482.3200000000015
50000073,2023-07-09,4091.399999999997
50000073,2023-07-16,4091.4
50000073,2023-07-23,4091.399999999997
50000073,2023-07-30,4091.399999999997
50000073,2023-08-06,2807.320000000001
50000073,2023-08-13,2807.3200000000006
50000073,2023-08-20,2807.3200000000006
50000073,2023-08-27,2807.3200000000006
50000073,2023-09-03,2807.320000000001
50000073,2023-09-10,2728.669999999999
50000073,2023-09-17,2728.669999999999
50000073,2023-09-24,2728.669999999999
50000073,2023-10-01,2728.669999999999
50000073,2023-10-08,3083.470000000002
50000073,2023-10-15,3083.47
50000073,2023-10-22,3083.4699999999984
50000073,2023-10-29,3083.4699999999984
50000073,2023-11-05,2596.83
50000073,2023-11-12,2596.83
50000073,2023-11-19,2596.83
50000073,2023-11-26,1935.91
50000073,2023-12-03,1935.91
50000073,2023-12-10,2713.16
50000073,2023-12-17,2713.1600000000008
50000073,2023-12-24,2713.1600000000008
50000073,2023-12-31,2713.1600000000008
50000074,2018-01-07,61378.790000000095
50000074,2018-01-14,61378.78999999994
50000074,2018-01-21,61378.78999999982
50000074,2018-01-28,61378.78999999978
50000074,2018-02-04,52559.39000000019
50000074,2018-02-11,52559.38999999998
50000074,2018-02-18,52559.39000000006
50000074,2018-02-25,52559.390000000014
50000074,2018-03-04,52559.38999999991
50000074,2018-03-11,69745.09000000029
50000074,2018-03-18,69745.09000000037
50000074,2018-03-25,69745.08999999994
50000074,2018-04-01,69745.09000000007
50000074,2018-04-08,76887.42000000057
50000074,2018-04-15,76887.42000000084
50000074,2018-04-22,76887.42000000083
50000074,2018-04-29,76887.42000000086
50000074,2018-05-06,60064.64999999947
50000074,2018-05-13,60064.64999999942
50000074,2018-05-20,60064.64999999954
50000074,2018-05-27,60064.64999999944
50000074,2018-06-03,60064.64999999958
50000074,2018-06-10,65850.5600000007
50000074,2018-06-17,65850.56000000062
50000074,2018-06-24,65850.56000000048
50000074,2018-07-01,65850.5600000006
50000074,2018-07-08,66458.70999999958
50000074,2018-07-15,66458.70999999964
50000074,2018-07-22,66458.70999999972
50000074,2018-07-29,66458.70999999958
50000074,2018-08-05,46544.0999999997
50000074,2018-08-12,46544.09999999994
50000074,2018-08-19,46544.09999999989
50000074,2018-08-26,46544.09999999982
50000074,2018-09-02,46544.099999999686
50000074,2018-09-09,103588.33
50000074,2018-09-16,81951.71
50000074,2018-09-23,81951.71
50000074,2018-09-30,21404.66000000003
50000074,2018-10-07,51310.85000000025
50000074,2018-10-14,52061.43000000024
50000074,2018-10-21,52554.30000000013
50000074,2018-10-28,49191.840000000186
50000074,2018-11-04,46429.26000000016
50000074,2018-11-11,49561.79000000023
50000074,2018-11-18,51026.52000000017
50000074,2018-11-25,56742.280000000326
50000074,2018-12-02,58927.520000000186
50000074,2018-12-09,56227.16000000026
50000074,2018-12-16,53562.61000000029
50000074,2018-12-23,48065.42000000026
50000074,2018-12-30,48310.09000000021
50000074,2019-01-13,65894.61000000061
50000074,2019-01-20,66288.19000000042
50000074,2019-01-27,62138.54000000027
50000074,2019-02-03,58363.63000000032
50000074,2019-02-10,51411.79000000021
50000074,2019-02-17,53781.99000000033
50000074,2019-02-24,50371.9200000002
50000074,2019-03-03,54548.98000000032
50000074,2019-03-10,63678.83000000051
50000074,2019-03-17,69214.4700000006
50000074,2019-03-24,71863.30000000076
50000074,2019-03-31,75875.27000000059
50000074,2019-04-07,84229.38000000073
50000074,2019-04-14,67704.50000000052
50000074,2019-04-21,65698.36000000028
50000074,2019-04-28,53656.52000000059
50000074,2019-05-05,62984.38000000045
50000074,2019-05-12,62055.49000000048
50000074,2019-05-19,58898.31000000046
50000074,2019-05-26,43877.53000000025
50000074,2019-06-02,45029.71000000023
50000074,2019-06-09,51098.9100000006
50000074,2019-06-16,48758.39000000043
50000074,2019-06-23,61212.90999999968
50000074,2019-06-30,66148.56999999966
50000074,2019-07-07,62157.13999999964
50000074,2019-07-14,56984.08999999976
50000074,2019-07-21,59169.88999999948
50000074,2019-07-28,72759.29999999973
50000074,2019-08-04,69354.53999999963
50000074,2019-08-11,65544.12999999992
50000074,2019-08-18,61615.799999999865
50000074,2019-08-25,65355.05999999983
50000074,2019-09-01,68449.74999999977
50000074,2019-09-08,64198.40999999997
50000074,2019-09-15,77630.24999999983
50000074,2019-09-22,60265.32999999985
50000074,2019-09-29,62195.199999999735
50000074,2019-10-06,60890.07999999968
50000074,2019-10-13,51938.00999999984
50000074,2019-10-20,61558.029999999824
50000074,2019-10-27,58977.15999999983
50000074,2019-11-03,49590.2699999996
50000074,2019-11-10,46808.78999999966
50000074,2019-11-17,52479.369999999726
50000074,2019-11-24,53415.00999999986
50000074,2019-12-01,52332.53
50000074,2019-12-08,48860.63000000012
50000074,2019-12-15,41545.610000000015
50000074,2019-12-22,43632.96999999993
50000074,2019-12-29,55833.7199999999
50000074,2020-01-05,53498.45999999981
50000074,2020-01-12,40833.86999999991
50000074,2020-01-19,35151.48999999998
50000074,2020-01-26,19422.209999999977
50000074,2020-02-02,19739.029999999984
50000074,2020-02-09,19917.139999999992
50000074,2020-02-16,20345.46
50000074,2020-02-23,11931.780000000015
50000074,2020-03-01,7461.579999999998
50000074,2020-03-08,3663.6500000000033
50000074,2020-03-15,2346.199999999999
50000074,2020-03-22,3224.71
50000074,2020-03-29,4062.480000000005
50000074,2020-04-05,8218.230000000009
50000074,2020-04-12,8571.920000000004
50000074,2020-04-19,6598.280000000008
50000074,2020-04-26,13872.460000000005
50000074,2020-05-03,10087.920000000018
50000074,2020-05-10,16634.940000000035
